subNum	 version	 completed	 trialNo	 targPresent	 targSide	 easySide	 RT	 response	 accuracy
6	 T	 1	 67	 0	 x	 R	 0.811	 r	 1
6	 T	 1	 68	 0	 x	 R	 0.682	 r	 1
6	 T	 1	 69	 1	 right	 L	 1.001	 r	 0
6	 T	 1	 70	 1	 right	 L	 0.781	 r	 0
6	 T	 1	 71	 0	 x	 R	 1.482	 r	 1
6	 T	 1	 72	 0	 x	 L	 1.082	 r	 1
6	 T	 1	 73	 1	 left	 L	 0.731	 l	 1
6	 T	 1	 74	 1	 right	 R	 0.941	 l	 1
6	 T	 1	 75	 0	 x	 L	 0.912	 r	 1
6	 T	 1	 76	 1	 left	 L	 1.342	 l	 1
6	 T	 1	 77	 1	 left	 L	 0.542	 l	 1
6	 T	 1	 78	 1	 right	 L	 0.651	 r	 0
6	 T	 1	 79	 0	 x	 R	 1.502	 r	 1
6	 T	 1	 80	 1	 left	 R	 1.111	 r	 0
6	 T	 1	 81	 0	 x	 R	 1.141	 r	 1
6	 T	 1	 82	 1	 right	 L	 0.732	 r	 0
6	 T	 1	 83	 0	 x	 R	 1.102	 r	 1
6	 T	 1	 84	 0	 x	 R	 0.881	 r	 1
6	 T	 1	 85	 0	 x	 R	 0.891	 r	 1
6	 T	 1	 86	 0	 x	 L	 0.571	 r	 1
6	 T	 1	 87	 0	 x	 L	 0.682	 r	 1
6	 T	 1	 88	 0	 x	 L	 0.651	 r	 1
6	 T	 1	 89	 1	 left	 L	 0.631	 l	 1
6	 T	 1	 90	 0	 x	 L	 0.762	 r	 1
6	 T	 1	 91	 1	 left	 L	 0.711	 l	 1
6	 T	 1	 92	 1	 right	 R	 0.641	 l	 1
6	 T	 1	 93	 1	 right	 L	 0.821	 r	 0
6	 T	 1	 94	 1	 right	 R	 0.762	 l	 1
6	 T	 1	 95	 0	 x	 R	 1.131	 r	 1
6	 T	 1	 96	 1	 right	 L	 0.761	 r	 0
6	 U	 2	 1	 1	 left	 L	 1.081	 l	 1
6	 U	 2	 2	 0	 x	 R	 8.692	 r	 1
6	 U	 2	 3	 1	 right	 L	 7.652	 r	 0
6	 U	 2	 4	 1	 left	 R	 9.963	 r	 0
6	 U	 2	 5	 1	 left	 R	 13.463	 l	 1
6	 U	 2	 6	 1	 right	 L	 20.083	 l	 1
6	 U	 2	 7	 0	 x	 L	 22.923	 r	 1
6	 U	 2	 8	 0	 x	 L	 4.942	 l	 0
6	 U	 2	 9	 0	 x	 R	 24.223	 r	 1
6	 U	 2	 10	 1	 right	 R	 1.122	 l	 1
6	 U	 2	 11	 1	 left	 R	 25.814	 r	 0
6	 U	 2	 12	 0	 x	 L	 20.753	 r	 1
6	 U	 2	 13	 0	 x	 L	 22.234	 r	 1
6	 U	 2	 14	 1	 right	 R	 0.801	 l	 1
6	 U	 2	 15	 1	 left	 L	 0.981	 l	 1
6	 U	 2	 16	 0	 x	 R	 4.622	 l	 0
6	 U	 2	 17	 1	 left	 R	 26.623	 l	 1
6	 U	 2	 18	 0	 x	 R	 25.783	 r	 1
6	 U	 2	 19	 0	 x	 L	 27.424	 r	 1
6	 U	 2	 20	 1	 left	 R	 26.953	 r	 0
6	 U	 2	 21	 0	 x	 L	 21.983	 l	 0
6	 U	 2	 22	 1	 right	 R	 1.211	 l	 1
6	 U	 2	 23	 1	 left	 R	 26.113	 l	 1
6	 U	 2	 24	 1	 right	 R	 1.162	 l	 1
6	 U	 2	 25	 1	 right	 L	 31.164	 l	 1
6	 U	 2	 26	 0	 x	 R	 32.394	 r	 1
6	 U	 2	 27	 1	 right	 R	 0.841	 l	 1
6	 U	 2	 28	 0	 x	 L	 27.644	 r	 1
6	 U	 2	 29	 1	 left	 L	 0.871	 l	 1
6	 U	 2	 30	 1	 right	 L	 21.443	 r	 0
6	 U	 2	 31	 0	 x	 L	 7.641	 l	 0
6	 U	 2	 32	 0	 x	 R	 22.764	 r	 1
6	 U	 2	 33	 1	 right	 R	 0.851	 l	 1
6	 U	 2	 34	 1	 right	 L	 11.022	 l	 1
6	 U	 2	 35	 0	 x	 R	 19.983	 r	 1
6	 U	 2	 36	 1	 right	 R	 0.831	 l	 1
6	 U	 2	 37	 1	 right	 R	 0.822	 l	 1
6	 U	 2	 38	 0	 x	 R	 15.543	 r	 1
6	 U	 2	 39	 0	 x	 L	 14.193	 r	 1
6	 U	 2	 40	 0	 x	 L	 16.842	 r	 1
6	 U	 2	 41	 1	 left	 L	 0.832	 l	 1
6	 U	 2	 42	 0	 x	 L	 14.792	 r	 1
6	 U	 2	 43	 1	 right	 L	 1.951	 l	 1
6	 U	 2	 44	 1	 right	 R	 0.852	 l	 1
6	 U	 2	 45	 1	 right	 R	 0.851	 l	 1
6	 U	 2	 46	 1	 left	 L	 0.661	 l	 1
6	 U	 2	 47	 1	 left	 R	 9.572	 l	 1
6	 U	 2	 48	 1	 right	 L	 2.422	 l	 1
6	 U	 2	 49	 0	 x	 L	 6.732	 r	 1
6	 U	 2	 50	 0	 x	 L	 7.601	 r	 1
6	 U	 2	 51	 0	 x	 R	 9.983	 r	 1
6	 U	 2	 52	 0	 x	 L	 11.703	 r	 1
6	 U	 2	 53	 1	 left	 L	 0.991	 l	 1
6	 U	 2	 54	 0	 x	 L	 11.022	 r	 1
6	 U	 2	 55	 0	 x	 L	 10.132	 r	 1
6	 U	 2	 56	 0	 x	 L	 7.882	 r	 1
6	 U	 2	 57	 0	 x	 R	 6.842	 r	 1
6	 U	 2	 58	 1	 left	 R	 9.182	 r	 0
6	 U	 2	 59	 0	 x	 L	 11.192	 r	 1
6	 U	 2	 60	 0	 x	 L	 6.352	 r	 1
6	 U	 2	 61	 0	 x	 R	 9.242	 r	 1
6	 U	 2	 62	 0	 x	 R	 8.472	 r	 1
6	 U	 2	 63	 0	 x	 L	 10.042	 r	 1
6	 U	 2	 64	 1	 left	 L	 0.701	 l	 1
6	 U	 2	 65	 1	 left	 L	 0.832	 l	 1
6	 U	 2	 66	 1	 left	 L	 0.571	 l	 1
6	 U	 2	 67	 1	 right	 R	 0.671	 l	 1
6	 U	 2	 68	 1	 right	 L	 8.222	 l	 1
6	 U	 2	 69	 1	 right	 L	 3.451	 l	 1
6	 U	 2	 70	 1	 right	 L	 9.092	 r	 0
6	 U	 2	 71	 0	 x	 R	 12.043	 r	 1
6	 U	 2	 72	 0	 x	 R	 11.663	 r	 1
6	 U	 2	 73	 0	 x	 L	 12.772	 r	 1
6	 U	 2	 74	 0	 x	 R	 8.352	 r	 1
6	 U	 2	 75	 1	 left	 R	 10.382	 r	 0
6	 U	 2	 76	 0	 x	 L	 2.852	 l	 0
6	 U	 2	 77	 0	 x	 R	 12.582	 r	 1
6	 U	 2	 78	 0	 x	 R	 6.222	 r	 1
6	 U	 2	 79	 1	 left	 R	 8.842	 l	 1
6	 U	 2	 80	 0	 x	 R	 7.152	 l	 0
6	 U	 2	 81	 0	 x	 R	 7.982	 r	 1
6	 U	 2	 82	 0	 x	 R	 4.741	 r	 1
6	 U	 2	 83	 1	 right	 L	 7.542	 r	 0
6	 U	 2	 84	 1	 left	 L	 1.001	 l	 1
6	 U	 2	 85	 1	 left	 L	 0.872	 l	 1
6	 U	 2	 86	 1	 left	 R	 8.342	 l	 1
6	 U	 2	 87	 0	 x	 R	 1.911	 l	 0
6	 U	 2	 88	 1	 right	 R	 0.661	 l	 1
6	 U	 2	 89	 0	 x	 R	 8.442	 r	 1
6	 U	 2	 90	 1	 left	 R	 8.092	 r	 0
6	 U	 2	 91	 1	 left	 L	 0.952	 l	 1
6	 U	 2	 92	 0	 x	 L	 9.102	 l	 0
6	 U	 2	 93	 0	 x	 R	 15.112	 r	 1
6	 U	 2	 94	 0	 x	 R	 11.442	 r	 1
6	 U	 2	 95	 0	 x	 L	 3.272	 l	 0
6	 U	 2	 96	 1	 right	 L	 4.952	 l	 1
7	 T	 2	 1	 1	 right	 L	 2.972	 r	 0
7	 T	 2	 2	 1	 right	 R	 0.711	 l	 1
7	 T	 2	 3	 0	 x	 L	 3.011	 r	 1
7	 T	 2	 4	 0	 x	 R	 1.462	 r	 1
7	 T	 2	 5	 0	 x	 L	 1.202	 r	 1
7	 T	 2	 6	 1	 right	 L	 1.071	 r	 0
7	 T	 2	 7	 0	 x	 R	 1.982	 r	 1
7	 T	 2	 8	 1	 right	 R	 0.621	 l	 1
7	 T	 2	 9	 1	 right	 R	 0.641	 l	 1
7	 T	 2	 10	 1	 left	 L	 0.561	 l	 1
7	 T	 2	 11	 1	 left	 L	 0.502	 l	 1
7	 T	 2	 12	 0	 x	 L	 1.332	 r	 1
7	 T	 2	 13	 1	 left	 R	 1.451	 r	 0
7	 T	 2	 14	 0	 x	 R	 2.551	 r	 1
7	 T	 2	 15	 0	 x	 R	 2.122	 r	 1
7	 T	 2	 16	 1	 right	 R	 0.621	 l	 1
7	 T	 2	 17	 0	 x	 L	 1.261	 r	 1
7	 T	 2	 18	 0	 x	 R	 1.291	 r	 1
7	 T	 2	 19	 1	 right	 R	 0.661	 l	 1
7	 T	 2	 20	 0	 x	 L	 1.471	 r	 1
7	 T	 2	 21	 0	 x	 R	 0.871	 r	 1
7	 T	 2	 22	 0	 x	 R	 1.352	 r	 1
7	 T	 2	 23	 1	 right	 L	 1.722	 r	 0
7	 T	 2	 24	 1	 left	 L	 0.561	 l	 1
7	 T	 2	 25	 0	 x	 L	 2.431	 r	 1
7	 T	 2	 26	 0	 x	 L	 1.992	 r	 1
7	 T	 2	 27	 1	 left	 R	 1.771	 r	 0
7	 T	 2	 28	 0	 x	 L	 2.722	 l	 0
7	 T	 2	 29	 1	 right	 R	 0.702	 l	 1
7	 T	 2	 30	 0	 x	 R	 1.131	 r	 1
7	 T	 2	 31	 0	 x	 R	 2.172	 r	 1
7	 T	 2	 32	 0	 x	 R	 1.762	 r	 1
7	 T	 2	 33	 1	 right	 R	 0.881	 l	 1
7	 T	 2	 34	 0	 x	 R	 1.401	 r	 1
7	 T	 2	 35	 1	 left	 R	 1.381	 r	 0
7	 T	 2	 36	 0	 x	 L	 1.631	 r	 1
7	 T	 2	 37	 0	 x	 L	 2.801	 r	 1
7	 T	 2	 38	 0	 x	 L	 1.942	 r	 1
7	 T	 2	 39	 0	 x	 R	 1.701	 r	 1
7	 T	 2	 40	 1	 right	 L	 1.461	 l	 1
7	 T	 2	 41	 1	 left	 L	 0.761	 l	 1
7	 T	 2	 42	 0	 x	 L	 1.962	 r	 1
7	 T	 2	 43	 1	 left	 L	 0.721	 l	 1
7	 T	 2	 44	 1	 right	 R	 0.821	 l	 1
7	 T	 2	 45	 1	 left	 L	 0.612	 l	 1
7	 T	 2	 46	 1	 left	 R	 0.842	 l	 1
7	 T	 2	 47	 1	 left	 L	 0.711	 l	 1
7	 T	 2	 48	 0	 x	 R	 0.821	 l	 0
7	 T	 2	 49	 1	 left	 R	 0.982	 l	 1
7	 T	 2	 50	 1	 right	 R	 0.602	 l	 1
7	 T	 2	 51	 1	 left	 L	 0.722	 l	 1
7	 T	 2	 52	 0	 x	 R	 2.451	 r	 1
7	 T	 2	 53	 1	 right	 L	 1.481	 r	 0
7	 T	 2	 54	 0	 x	 R	 2.372	 r	 1
7	 T	 2	 55	 1	 left	 L	 0.531	 l	 1
7	 T	 2	 56	 0	 x	 L	 0.951	 r	 1
7	 T	 2	 57	 0	 x	 L	 1.542	 r	 1
7	 T	 2	 58	 1	 right	 R	 0.651	 l	 1
7	 T	 2	 59	 0	 x	 R	 1.261	 r	 1
7	 T	 2	 60	 0	 x	 L	 1.401	 r	 1
7	 T	 2	 61	 1	 right	 L	 1.722	 r	 0
7	 T	 2	 62	 1	 right	 L	 2.051	 r	 0
7	 T	 2	 63	 0	 x	 R	 3.012	 r	 1
7	 T	 2	 64	 0	 x	 R	 2.471	 r	 1
7	 T	 2	 65	 0	 x	 R	 1.592	 r	 1
7	 T	 2	 66	 0	 x	 L	 2.311	 r	 1
7	 T	 2	 67	 1	 left	 R	 2.341	 r	 0
7	 T	 2	 68	 0	 x	 R	 2.602	 r	 1
7	 T	 2	 69	 1	 right	 L	 2.201	 r	 0
7	 T	 2	 70	 0	 x	 R	 2.302	 r	 1
7	 T	 2	 71	 1	 left	 R	 3.001	 r	 0
7	 T	 2	 72	 0	 x	 L	 2.622	 r	 1
7	 T	 2	 73	 1	 right	 R	 0.731	 l	 1
7	 T	 2	 74	 0	 x	 L	 2.531	 r	 1
7	 T	 2	 75	 0	 x	 L	 1.812	 l	 0
7	 T	 2	 76	 1	 right	 L	 2.141	 r	 0
7	 T	 2	 77	 0	 x	 L	 2.452	 r	 1
7	 T	 2	 78	 1	 right	 L	 2.061	 r	 0
7	 T	 2	 79	 1	 left	 L	 0.622	 l	 1
7	 T	 2	 80	 1	 left	 R	 1.761	 r	 0
7	 T	 2	 81	 1	 left	 R	 1.161	 l	 1
7	 T	 2	 82	 1	 right	 R	 0.612	 l	 1
7	 T	 2	 83	 1	 left	 R	 1.262	 r	 0
7	 T	 2	 84	 1	 left	 L	 0.551	 l	 1
7	 T	 2	 85	 0	 x	 R	 2.042	 r	 1
7	 T	 2	 86	 0	 x	 R	 2.531	 r	 1
7	 T	 2	 87	 1	 left	 L	 0.601	 l	 1
7	 T	 2	 88	 0	 x	 L	 2.302	 r	 1
7	 T	 2	 89	 1	 left	 R	 1.751	 r	 0
7	 T	 2	 90	 1	 left	 R	 2.552	 r	 0
7	 T	 2	 91	 0	 x	 L	 2.141	 r	 1
7	 T	 2	 92	 1	 right	 L	 2.271	 r	 0
7	 T	 2	 93	 1	 right	 L	 2.771	 r	 0
7	 T	 2	 94	 0	 x	 L	 2.571	 r	 1
7	 T	 2	 95	 0	 x	 R	 3.132	 r	 1
7	 T	 2	 96	 0	 x	 L	 1.511	 l	 0
7	 U	 1	 1	 1	 right	 L	 3.762	 r	 0
7	 U	 1	 2	 0	 x	 L	 10.632	 r	 1
7	 U	 1	 3	 0	 x	 L	 5.141	 r	 1
7	 U	 1	 4	 0	 x	 R	 7.752	 r	 1
7	 U	 1	 5	 1	 right	 L	 7.592	 r	 0
7	 U	 1	 6	 0	 x	 R	 8.842	 r	 1
7	 U	 1	 7	 0	 x	 L	 8.272	 r	 1
7	 U	 1	 8	 0	 x	 L	 6.262	 l	 0
7	 U	 1	 9	 0	 x	 L	 8.682	 r	 1
7	 U	 1	 10	 1	 left	 L	 0.892	 l	 1
7	 U	 1	 11	 1	 left	 L	 0.741	 l	 1
7	 U	 1	 12	 1	 left	 R	 7.782	 r	 0
7	 U	 1	 13	 1	 right	 L	 8.852	 r	 0
7	 U	 1	 14	 1	 right	 L	 3.111	 l	 1
7	 U	 1	 15	 0	 x	 R	 8.622	 r	 1
7	 U	 1	 16	 0	 x	 R	 7.492	 r	 1
7	 U	 1	 17	 0	 x	 R	 8.272	 r	 1
7	 U	 1	 18	 0	 x	 L	 7.552	 r	 1
7	 U	 1	 19	 1	 right	 L	 4.131	 r	 0
7	 U	 1	 20	 0	 x	 L	 9.022	 r	 1
7	 U	 1	 21	 0	 x	 L	 7.402	 r	 1
7	 U	 1	 22	 1	 left	 R	 13.863	 r	 0
7	 U	 1	 23	 1	 right	 R	 1.071	 l	 1
7	 U	 1	 24	 0	 x	 R	 10.622	 r	 1
7	 U	 1	 25	 0	 x	 L	 8.101	 l	 0
7	 U	 1	 26	 0	 x	 R	 4.852	 r	 1
7	 U	 1	 27	 0	 x	 L	 9.882	 r	 1
7	 U	 1	 28	 1	 left	 R	 7.121	 r	 0
7	 U	 1	 29	 1	 right	 R	 0.682	 l	 1
7	 U	 1	 30	 1	 left	 R	 8.122	 r	 0
7	 U	 1	 31	 1	 left	 R	 4.431	 l	 1
7	 U	 1	 32	 0	 x	 L	 5.181	 l	 0
7	 U	 1	 33	 1	 right	 L	 6.371	 l	 1
7	 U	 1	 34	 0	 x	 R	 11.352	 r	 1
7	 U	 1	 35	 1	 right	 L	 9.112	 r	 0
7	 U	 1	 36	 0	 x	 L	 9.212	 l	 0
7	 U	 1	 37	 0	 x	 R	 4.751	 r	 1
7	 U	 1	 38	 1	 right	 L	 6.182	 l	 1
7	 U	 1	 39	 0	 x	 L	 1.401	 l	 0
7	 U	 1	 40	 1	 left	 R	 13.183	 r	 0
7	 U	 1	 41	 0	 x	 L	 2.311	 l	 0
7	 U	 1	 42	 1	 left	 R	 6.882	 r	 0
7	 U	 1	 43	 1	 right	 R	 1.171	 l	 1
7	 U	 1	 44	 1	 left	 L	 0.812	 l	 1
7	 U	 1	 45	 1	 left	 R	 9.843	 r	 0
7	 U	 1	 46	 0	 x	 R	 9.402	 r	 1
7	 U	 1	 47	 0	 x	 R	 6.162	 r	 1
7	 U	 1	 48	 0	 x	 L	 7.522	 r	 1
7	 U	 1	 49	 1	 left	 R	 6.752	 r	 0
7	 U	 1	 50	 1	 right	 L	 7.682	 r	 0
7	 U	 1	 51	 0	 x	 L	 12.282	 r	 1
7	 U	 1	 52	 1	 left	 L	 0.962	 l	 1
7	 U	 1	 53	 0	 x	 L	 9.342	 r	 1
7	 U	 1	 54	 1	 right	 R	 0.891	 l	 1
7	 U	 1	 55	 1	 left	 L	 0.761	 l	 1
7	 U	 1	 56	 0	 x	 R	 8.032	 r	 1
7	 U	 1	 57	 1	 left	 L	 0.781	 l	 1
7	 U	 1	 58	 1	 right	 R	 0.821	 l	 1
7	 U	 1	 59	 0	 x	 R	 5.982	 r	 1
7	 U	 1	 60	 1	 right	 R	 0.712	 l	 1
7	 U	 1	 61	 1	 right	 R	 0.652	 l	 1
7	 U	 1	 62	 0	 x	 L	 3.621	 r	 1
7	 U	 1	 63	 0	 x	 R	 2.432	 l	 0
7	 U	 1	 64	 0	 x	 L	 5.681	 r	 1
7	 U	 1	 65	 1	 left	 L	 0.911	 l	 1
7	 U	 1	 66	 1	 left	 L	 0.611	 l	 1
7	 U	 1	 67	 0	 x	 R	 7.442	 r	 1
7	 U	 1	 68	 0	 x	 R	 6.081	 r	 1
7	 U	 1	 69	 1	 left	 L	 0.732	 l	 1
7	 U	 1	 70	 0	 x	 R	 3.982	 r	 1
7	 U	 1	 71	 0	 x	 R	 4.012	 r	 1
7	 U	 1	 72	 0	 x	 L	 4.551	 r	 1
7	 U	 1	 73	 1	 left	 L	 0.741	 l	 1
7	 U	 1	 74	 0	 x	 R	 5.151	 r	 1
7	 U	 1	 75	 1	 right	 R	 0.711	 l	 1
7	 U	 1	 76	 1	 left	 R	 0.862	 l	 1
7	 U	 1	 77	 1	 left	 L	 0.611	 l	 1
7	 U	 1	 78	 0	 x	 R	 3.161	 r	 1
7	 U	 1	 79	 1	 right	 L	 0.802	 l	 1
7	 U	 1	 80	 0	 x	 R	 4.181	 r	 1
7	 U	 1	 81	 0	 x	 L	 1.571	 r	 1
7	 U	 1	 82	 1	 right	 R	 0.672	 l	 1
7	 U	 1	 83	 1	 right	 R	 0.561	 l	 1
7	 U	 1	 84	 0	 x	 L	 1.161	 r	 1
7	 U	 1	 85	 1	 left	 R	 0.721	 l	 1
7	 U	 1	 86	 1	 right	 L	 1.772	 r	 0
7	 U	 1	 87	 1	 left	 L	 0.681	 l	 1
7	 U	 1	 88	 0	 x	 L	 5.652	 r	 1
7	 U	 1	 89	 0	 x	 R	 3.811	 r	 1
7	 U	 1	 90	 1	 right	 L	 3.402	 r	 0
7	 U	 1	 91	 0	 x	 R	 4.621	 r	 1
7	 U	 1	 92	 1	 right	 R	 0.792	 l	 1
7	 U	 1	 93	 1	 left	 R	 5.401	 r	 0
7	 U	 1	 94	 1	 right	 R	 0.752	 l	 1
7	 U	 1	 95	 0	 x	 L	 3.852	 r	 1
7	 U	 1	 96	 0	 x	 R	 2.591	 r	 1
8	 T	 2	 1	 0	 x	 L	 6.442	 r	 1
8	 T	 2	 2	 1	 left	 R	 3.731	 r	 0
8	 T	 2	 3	 1	 left	 L	 2.412	 l	 1
8	 T	 2	 4	 1	 right	 R	 1.621	 l	 1
8	 T	 2	 5	 1	 right	 R	 2.551	 l	 1
8	 T	 2	 6	 0	 x	 L	 2.852	 r	 1
8	 T	 2	 7	 1	 right	 R	 1.251	 l	 1
8	 T	 2	 8	 0	 x	 R	 2.931	 l	 0
8	 T	 2	 9	 1	 left	 L	 1.031	 l	 1
8	 T	 2	 10	 1	 right	 L	 2.561	 r	 0
8	 T	 2	 11	 1	 left	 R	 3.662	 r	 0
8	 T	 2	 12	 1	 left	 R	 2.611	 l	 1
8	 T	 2	 13	 0	 x	 L	 2.342	 r	 1
8	 T	 2	 14	 1	 left	 L	 0.941	 l	 1
8	 T	 2	 15	 1	 right	 L	 2.891	 r	 0
8	 T	 2	 16	 0	 x	 R	 3.742	 r	 1
8	 T	 2	 17	 1	 left	 R	 3.711	 l	 1
8	 T	 2	 18	 0	 x	 R	 3.162	 r	 1
8	 T	 2	 19	 0	 x	 R	 2.391	 r	 1
8	 T	 2	 20	 0	 x	 L	 2.421	 l	 0
8	 T	 2	 21	 0	 x	 L	 3.202	 r	 1
8	 T	 2	 22	 0	 x	 R	 3.181	 r	 1
8	 T	 2	 23	 0	 x	 L	 2.492	 l	 0
8	 T	 2	 24	 0	 x	 R	 3.211	 r	 1
8	 T	 2	 25	 1	 right	 L	 2.921	 r	 0
8	 T	 2	 26	 0	 x	 L	 4.871	 r	 1
8	 T	 2	 27	 0	 x	 R	 3.122	 r	 1
8	 T	 2	 28	 1	 right	 R	 1.301	 l	 1
8	 T	 2	 29	 1	 left	 R	 2.391	 l	 1
8	 T	 2	 30	 0	 x	 R	 3.132	 r	 1
8	 T	 2	 31	 1	 left	 R	 3.881	 r	 0
8	 T	 2	 32	 0	 x	 L	 2.512	 l	 0
8	 T	 2	 33	 0	 x	 R	 2.391	 r	 1
8	 T	 2	 34	 1	 right	 R	 1.021	 l	 1
8	 T	 2	 35	 1	 right	 L	 3.242	 l	 1
8	 T	 2	 36	 0	 x	 L	 2.411	 r	 1
8	 T	 2	 37	 0	 x	 L	 2.941	 l	 0
8	 T	 2	 38	 1	 left	 R	 2.611	 l	 1
8	 T	 2	 39	 1	 right	 L	 2.561	 r	 0
8	 T	 2	 40	 0	 x	 R	 3.672	 r	 1
8	 T	 2	 41	 1	 left	 L	 0.951	 l	 1
8	 T	 2	 42	 1	 left	 L	 0.991	 l	 1
8	 T	 2	 43	 1	 right	 L	 3.002	 r	 0
8	 T	 2	 44	 0	 x	 L	 3.641	 r	 1
8	 T	 2	 45	 0	 x	 L	 2.492	 l	 0
8	 T	 2	 46	 0	 x	 R	 3.661	 r	 1
8	 T	 2	 47	 0	 x	 R	 2.762	 r	 1
8	 T	 2	 48	 0	 x	 R	 2.492	 l	 0
8	 T	 2	 49	 0	 x	 R	 3.611	 r	 1
8	 T	 2	 50	 0	 x	 L	 5.692	 r	 1
8	 T	 2	 51	 0	 x	 L	 2.311	 l	 0
8	 T	 2	 52	 1	 left	 L	 1.492	 l	 1
8	 T	 2	 53	 0	 x	 R	 2.461	 l	 0
8	 T	 2	 54	 0	 x	 L	 3.332	 r	 1
8	 T	 2	 55	 1	 right	 R	 0.881	 l	 1
8	 T	 2	 56	 0	 x	 R	 3.562	 r	 1
8	 T	 2	 57	 1	 right	 R	 0.851	 l	 1
8	 T	 2	 58	 1	 left	 R	 2.881	 r	 0
8	 T	 2	 59	 0	 x	 R	 2.422	 r	 1
8	 T	 2	 60	 1	 right	 R	 0.952	 l	 1
8	 T	 2	 61	 0	 x	 R	 3.341	 r	 1
8	 T	 2	 62	 0	 x	 L	 3.212	 r	 1
8	 T	 2	 63	 0	 x	 R	 3.271	 r	 1
8	 T	 2	 64	 1	 left	 R	 2.972	 r	 0
8	 T	 2	 65	 0	 x	 R	 2.291	 l	 0
8	 T	 2	 66	 1	 left	 R	 2.342	 r	 0
8	 T	 2	 67	 1	 left	 L	 0.902	 l	 1
8	 T	 2	 68	 1	 right	 R	 0.891	 l	 1
8	 T	 2	 69	 1	 right	 R	 0.581	 l	 1
8	 T	 2	 70	 0	 x	 L	 3.302	 r	 1
8	 T	 2	 71	 1	 left	 L	 0.721	 l	 1
8	 T	 2	 72	 1	 right	 L	 3.561	 l	 1
8	 T	 2	 73	 0	 x	 R	 3.902	 r	 1
8	 T	 2	 74	 1	 right	 L	 3.571	 r	 0
8	 T	 2	 75	 0	 x	 L	 2.962	 r	 1
8	 T	 2	 76	 0	 x	 R	 2.751	 r	 1
8	 T	 2	 77	 1	 left	 L	 0.892	 l	 1
8	 T	 2	 78	 0	 x	 R	 2.252	 r	 1
8	 T	 2	 79	 1	 right	 R	 1.011	 l	 1
8	 T	 2	 80	 0	 x	 R	 2.382	 r	 1
8	 T	 2	 81	 1	 left	 L	 0.661	 l	 1
8	 T	 2	 82	 1	 left	 R	 2.361	 l	 1
8	 T	 2	 83	 1	 left	 L	 0.631	 l	 1
8	 T	 2	 84	 0	 x	 L	 1.762	 r	 1
8	 T	 2	 85	 1	 left	 L	 0.581	 l	 1
8	 T	 2	 86	 0	 x	 L	 2.351	 r	 1
8	 T	 2	 87	 1	 right	 L	 3.142	 r	 0
8	 T	 2	 88	 1	 right	 L	 2.381	 l	 1
8	 T	 2	 89	 0	 x	 L	 2.392	 l	 0
8	 T	 2	 90	 0	 x	 L	 2.662	 r	 1
8	 T	 2	 91	 1	 right	 L	 2.941	 r	 0
8	 T	 2	 92	 1	 right	 R	 0.972	 l	 1
8	 T	 2	 93	 0	 x	 L	 2.761	 r	 1
8	 T	 2	 94	 1	 left	 R	 2.421	 r	 0
8	 T	 2	 95	 0	 x	 L	 1.402	 r	 1
8	 T	 2	 96	 1	 right	 L	 1.712	 r	 0
8	 U	 1	 1	 1	 left	 R	 12.153	 r	 0
8	 U	 1	 2	 0	 x	 R	 16.003	 r	 1
8	 U	 1	 3	 0	 x	 R	 11.832	 r	 1
8	 U	 1	 4	 0	 x	 L	 20.853	 r	 1
8	 U	 1	 5	 0	 x	 L	 14.692	 l	 0
8	 U	 1	 6	 1	 right	 R	 3.142	 l	 1
8	 U	 1	 7	 0	 x	 R	 16.042	 r	 1
8	 U	 1	 8	 0	 x	 R	 19.913	 r	 1
8	 U	 1	 9	 0	 x	 R	 18.993	 r	 1
8	 U	 1	 10	 0	 x	 R	 20.533	 r	 1
8	 U	 1	 11	 1	 left	 L	 7.612	 l	 1
8	 U	 1	 12	 1	 right	 R	 1.522	 l	 1
8	 U	 1	 13	 0	 x	 L	 13.513	 r	 1
8	 U	 1	 14	 1	 right	 R	 1.312	 l	 1
8	 U	 1	 15	 1	 right	 L	 6.531	 l	 1
8	 U	 1	 16	 0	 x	 L	 18.623	 r	 1
8	 U	 1	 17	 1	 right	 R	 1.371	 l	 1
8	 U	 1	 18	 0	 x	 R	 14.462	 r	 1
8	 U	 1	 19	 0	 x	 L	 14.122	 r	 1
8	 U	 1	 20	 0	 x	 R	 22.243	 r	 1
8	 U	 1	 21	 0	 x	 R	 16.133	 r	 1
8	 U	 1	 22	 1	 left	 R	 22.643	 r	 0
8	 U	 1	 23	 1	 right	 L	 20.403	 r	 0
8	 U	 1	 24	 0	 x	 R	 14.753	 r	 1
8	 U	 1	 25	 1	 right	 R	 1.852	 l	 1
8	 U	 1	 26	 0	 x	 R	 21.624	 r	 1
8	 U	 1	 27	 1	 left	 L	 1.561	 r	 0
8	 U	 1	 28	 0	 x	 R	 22.784	 r	 1
8	 U	 1	 29	 1	 right	 R	 2.491	 l	 1
8	 U	 1	 30	 1	 left	 R	 2.352	 l	 1
8	 U	 1	 31	 1	 right	 L	 14.453	 r	 0
8	 U	 1	 32	 1	 right	 R	 2.701	 l	 1
8	 U	 1	 33	 0	 x	 L	 20.693	 r	 1
8	 U	 1	 34	 1	 right	 L	 12.053	 r	 0
8	 U	 1	 35	 0	 x	 R	 25.984	 r	 1
8	 U	 1	 36	 1	 right	 L	 18.983	 r	 0
