condition	 subNum	 trialNo	 fixNo	 xFix	 yFix	 targSide	 easySide	 accuracy	 RT
tex	 8	 20	 11	 492	 892	 hard	 right	 0	 8.254
tex	 8	 20	 12	 615	 365	 hard	 right	 0	 8.254
tex	 8	 20	 13	 716	 460	 hard	 right	 0	 8.254
tex	 8	 20	 14	 759	 420	 hard	 right	 0	 8.254
tex	 8	 20	 15	 547	 524	 hard	 right	 0	 8.254
tex	 8	 20	 16	 642	 234	 hard	 right	 0	 8.254
tex	 8	 20	 17	 827	 220	 hard	 right	 0	 8.254
tex	 8	 20	 18	 871	 538	 hard	 right	 0	 8.254
tex	 8	 20	 19	 820	 733	 hard	 right	 0	 8.254
tex	 8	 20	 20	 793	 733	 hard	 right	 0	 8.254
tex	 8	 20	 21	 927	 661	 hard	 right	 0	 8.254
tex	 8	 20	 22	 772	 731	 hard	 right	 0	 8.254
tex	 8	 20	 23	 922	 655	 hard	 right	 0	 8.254
tex	 8	 20	 24	 902	 667	 hard	 right	 0	 8.254
tex	 8	 20	 25	 861	 887	 hard	 right	 0	 8.254
tex	 8	 20	 26	 767	 833	 hard	 right	 0	 8.254
tex	 8	 20	 27	 550	 866	 hard	 right	 0	 8.254
tex	 8	 20	 28	 573	 425	 hard	 right	 0	 8.254
tex	 8	 21	 1	 968	 532	 hard	 right	 1	 6.136
tex	 8	 21	 2	 826	 468	 hard	 right	 1	 6.136
tex	 8	 21	 3	 1193	 409	 hard	 right	 1	 6.136
tex	 8	 21	 4	 1220	 362	 hard	 right	 1	 6.136
tex	 8	 21	 5	 1251	 347	 hard	 right	 1	 6.136
tex	 8	 21	 6	 1059	 463	 hard	 right	 1	 6.136
tex	 8	 21	 7	 1039	 429	 hard	 right	 1	 6.136
tex	 8	 21	 8	 937	 441	 hard	 right	 1	 6.136
tex	 8	 21	 9	 555	 487	 hard	 right	 1	 6.136
tex	 8	 21	 10	 442	 563	 hard	 right	 1	 6.136
tex	 8	 21	 11	 576	 230	 hard	 right	 1	 6.136
tex	 8	 21	 12	 657	 275	 hard	 right	 1	 6.136
tex	 8	 21	 13	 798	 253	 hard	 right	 1	 6.136
tex	 8	 21	 14	 909	 233	 hard	 right	 1	 6.136
tex	 8	 21	 15	 608	 291	 hard	 right	 1	 6.136
tex	 8	 21	 16	 642	 473	 hard	 right	 1	 6.136
tex	 8	 21	 17	 747	 619	 hard	 right	 1	 6.136
tex	 8	 21	 18	 553	 659	 hard	 right	 1	 6.136
tex	 8	 21	 19	 523	 710	 hard	 right	 1	 6.136
tex	 8	 22	 1	 942	 524	 easy	 left	 1	 0.992
tex	 8	 22	 2	 805	 502	 easy	 left	 1	 0.992
tex	 8	 22	 3	 901	 626	 easy	 left	 1	 0.992
tex	 8	 22	 4	 883	 637	 easy	 left	 1	 0.992
tex	 8	 23	 1	 954	 525	 hard	 left	 1	 11.432
tex	 8	 23	 2	 859	 549	 hard	 left	 1	 11.432
tex	 8	 23	 3	 954	 596	 hard	 left	 1	 11.432
tex	 8	 23	 4	 980	 413	 hard	 left	 1	 11.432
tex	 8	 23	 5	 1242	 551	 hard	 left	 1	 11.432
tex	 8	 23	 6	 711	 630	 hard	 left	 1	 11.432
tex	 8	 23	 7	 843	 594	 hard	 left	 1	 11.432
tex	 8	 23	 8	 637	 330	 hard	 left	 1	 11.432
tex	 8	 23	 9	 827	 304	 hard	 left	 1	 11.432
tex	 8	 23	 10	 865	 297	 hard	 left	 1	 11.432
tex	 8	 23	 11	 1305	 218	 hard	 left	 1	 11.432
tex	 8	 23	 12	 1027	 368	 hard	 left	 1	 11.432
tex	 8	 23	 13	 1071	 358	 hard	 left	 1	 11.432
tex	 8	 23	 14	 1313	 753	 hard	 left	 1	 11.432
tex	 8	 23	 15	 1218	 800	 hard	 left	 1	 11.432
tex	 8	 23	 16	 1346	 898	 hard	 left	 1	 11.432
tex	 8	 23	 17	 1246	 552	 hard	 left	 1	 11.432
tex	 8	 23	 18	 1352	 513	 hard	 left	 1	 11.432
tex	 8	 23	 19	 1258	 333	 hard	 left	 1	 11.432
tex	 8	 23	 20	 1276	 279	 hard	 left	 1	 11.432
tex	 8	 23	 21	 1194	 238	 hard	 left	 1	 11.432
tex	 8	 23	 22	 1438	 173	 hard	 left	 1	 11.432
tex	 8	 23	 23	 1112	 391	 hard	 left	 1	 11.432
tex	 8	 23	 24	 1055	 608	 hard	 left	 1	 11.432
tex	 8	 23	 25	 1042	 528	 hard	 left	 1	 11.432
tex	 8	 23	 26	 1365	 784	 hard	 left	 1	 11.432
tex	 8	 23	 27	 1440	 899	 hard	 left	 1	 11.432
tex	 8	 23	 28	 1283	 856	 hard	 left	 1	 11.432
tex	 8	 23	 29	 1094	 634	 hard	 left	 1	 11.432
tex	 8	 23	 30	 1165	 730	 hard	 left	 1	 11.432
tex	 8	 23	 31	 1293	 377	 hard	 left	 1	 11.432
tex	 8	 23	 32	 1312	 371	 hard	 left	 1	 11.432
tex	 8	 23	 33	 1244	 216	 hard	 left	 1	 11.432
tex	 8	 23	 34	 1022	 258	 hard	 left	 1	 11.432
tex	 8	 23	 35	 747	 573	 hard	 left	 1	 11.432
tex	 8	 23	 36	 665	 574	 hard	 left	 1	 11.432
tex	 8	 23	 37	 829	 449	 hard	 left	 1	 11.432
tex	 8	 24	 1	 908	 505	 easy	 left	 1	 0.858
tex	 8	 24	 2	 602	 392	 easy	 left	 1	 0.858
tex	 8	 24	 3	 542	 377	 easy	 left	 1	 0.858
tex	 8	 25	 1	 740	 405	 easy	 right	 1	 11.877
tex	 8	 25	 2	 951	 435	 easy	 right	 1	 11.877
tex	 8	 25	 3	 568	 379	 easy	 right	 1	 11.877
tex	 8	 25	 4	 529	 393	 easy	 right	 1	 11.877
tex	 8	 25	 5	 670	 826	 easy	 right	 1	 11.877
tex	 8	 25	 6	 594	 934	 easy	 right	 1	 11.877
tex	 8	 25	 7	 851	 893	 easy	 right	 1	 11.877
tex	 8	 25	 8	 1239	 890	 easy	 right	 1	 11.877
tex	 8	 25	 9	 1278	 655	 easy	 right	 1	 11.877
tex	 8	 25	 10	 945	 766	 easy	 right	 1	 11.877
tex	 8	 25	 11	 924	 788	 easy	 right	 1	 11.877
tex	 8	 25	 12	 1333	 472	 easy	 right	 1	 11.877
tex	 8	 25	 13	 1174	 337	 easy	 right	 1	 11.877
tex	 8	 25	 14	 1100	 204	 easy	 right	 1	 11.877
tex	 8	 25	 15	 699	 262	 easy	 right	 1	 11.877
tex	 8	 25	 16	 894	 187	 easy	 right	 1	 11.877
tex	 8	 25	 17	 490	 283	 easy	 right	 1	 11.877
tex	 8	 25	 18	 452	 260	 easy	 right	 1	 11.877
tex	 8	 25	 19	 615	 493	 easy	 right	 1	 11.877
tex	 8	 25	 20	 819	 569	 easy	 right	 1	 11.877
tex	 8	 25	 21	 854	 448	 easy	 right	 1	 11.877
tex	 8	 25	 22	 908	 600	 easy	 right	 1	 11.877
tex	 8	 25	 23	 928	 654	 easy	 right	 1	 11.877
tex	 8	 25	 24	 667	 638	 easy	 right	 1	 11.877
tex	 8	 25	 25	 644	 807	 easy	 right	 1	 11.877
tex	 8	 25	 26	 462	 864	 easy	 right	 1	 11.877
tex	 8	 25	 27	 732	 850	 easy	 right	 1	 11.877
tex	 8	 25	 28	 844	 832	 easy	 right	 1	 11.877
tex	 8	 25	 29	 862	 909	 easy	 right	 1	 11.877
tex	 8	 25	 30	 575	 907	 easy	 right	 1	 11.877
tex	 8	 25	 31	 577	 338	 easy	 right	 1	 11.877
tex	 8	 25	 32	 651	 396	 easy	 right	 1	 11.877
tex	 8	 25	 33	 746	 196	 easy	 right	 1	 11.877
tex	 8	 25	 34	 864	 175	 easy	 right	 1	 11.877
tex	 8	 25	 35	 916	 177	 easy	 right	 1	 11.877
tex	 8	 25	 36	 843	 415	 easy	 right	 1	 11.877
tex	 8	 25	 37	 1256	 517	 easy	 right	 1	 11.877
tex	 8	 25	 38	 1427	 611	 easy	 right	 1	 11.877
tex	 8	 25	 39	 1013	 606	 easy	 right	 1	 11.877
tex	 8	 25	 40	 943	 610	 easy	 right	 1	 11.877
tex	 8	 25	 41	 1254	 746	 easy	 right	 1	 11.877
tex	 8	 25	 42	 1053	 473	 easy	 right	 1	 11.877
tex	 8	 26	 1	 953	 525	 hard	 left	 1	 0.929
tex	 8	 26	 2	 1027	 551	 hard	 left	 1	 0.929
tex	 8	 26	 3	 1034	 585	 hard	 left	 1	 0.929
tex	 8	 27	 1	 927	 526	 easy	 right	 1	 8.356
tex	 8	 27	 2	 738	 517	 easy	 right	 1	 8.356
tex	 8	 27	 3	 1059	 581	 easy	 right	 1	 8.356
tex	 8	 27	 4	 1226	 594	 easy	 right	 1	 8.356
tex	 8	 27	 5	 1180	 804	 easy	 right	 1	 8.356
tex	 8	 27	 6	 1318	 524	 easy	 right	 1	 8.356
tex	 8	 27	 7	 711	 636	 easy	 right	 1	 8.356
tex	 8	 27	 8	 534	 752	 easy	 right	 1	 8.356
tex	 8	 27	 9	 459	 745	 easy	 right	 1	 8.356
tex	 8	 27	 10	 815	 894	 easy	 right	 1	 8.356
tex	 8	 27	 11	 729	 673	 easy	 right	 1	 8.356
tex	 8	 27	 12	 624	 678	 easy	 right	 1	 8.356
tex	 8	 27	 13	 643	 383	 easy	 right	 1	 8.356
tex	 8	 27	 14	 747	 319	 easy	 right	 1	 8.356
tex	 8	 27	 15	 840	 189	 easy	 right	 1	 8.356
tex	 8	 27	 16	 636	 283	 easy	 right	 1	 8.356
tex	 8	 27	 17	 589	 374	 easy	 right	 1	 8.356
tex	 8	 27	 18	 860	 500	 easy	 right	 1	 8.356
tex	 8	 27	 19	 860	 577	 easy	 right	 1	 8.356
tex	 8	 27	 20	 785	 745	 easy	 right	 1	 8.356
tex	 8	 27	 21	 892	 902	 easy	 right	 1	 8.356
tex	 8	 27	 22	 935	 917	 easy	 right	 1	 8.356
tex	 8	 27	 23	 535	 785	 easy	 right	 1	 8.356
tex	 8	 27	 24	 524	 527	 easy	 right	 1	 8.356
tex	 8	 27	 25	 510	 815	 easy	 right	 1	 8.356
tex	 8	 27	 26	 459	 922	 easy	 right	 1	 8.356
tex	 8	 27	 27	 627	 340	 easy	 right	 1	 8.356
tex	 8	 27	 28	 738	 415	 easy	 right	 1	 8.356
tex	 8	 28	 1	 951	 523	 hard	 left	 1	 1.804
tex	 8	 28	 2	 771	 465	 hard	 left	 1	 1.804
tex	 8	 28	 3	 616	 599	 hard	 left	 1	 1.804
tex	 8	 28	 4	 1066	 571	 hard	 left	 1	 1.804
tex	 8	 28	 5	 1305	 503	 hard	 left	 1	 1.804
tex	 8	 28	 6	 1342	 491	 hard	 left	 1	 1.804
tex	 8	 28	 7	 1363	 483	 hard	 left	 1	 1.804
tex	 8	 29	 1	 944	 525	 hard	 left	 1	 6.532
tex	 8	 29	 2	 746	 489	 hard	 left	 1	 6.532
tex	 8	 29	 3	 1118	 541	 hard	 left	 1	 6.532
tex	 8	 29	 4	 1173	 570	 hard	 left	 1	 6.532
tex	 8	 29	 5	 1278	 371	 hard	 left	 1	 6.532
tex	 8	 29	 6	 1268	 806	 hard	 left	 1	 6.532
tex	 8	 29	 7	 1204	 795	 hard	 left	 1	 6.532
tex	 8	 29	 8	 1022	 813	 hard	 left	 1	 6.532
tex	 8	 29	 9	 1046	 836	 hard	 left	 1	 6.532
tex	 8	 29	 10	 1291	 848	 hard	 left	 1	 6.532
tex	 8	 29	 11	 1185	 597	 hard	 left	 1	 6.532
tex	 8	 29	 12	 1168	 421	 hard	 left	 1	 6.532
tex	 8	 29	 13	 1433	 418	 hard	 left	 1	 6.532
tex	 8	 29	 14	 1372	 197	 hard	 left	 1	 6.532
tex	 8	 29	 15	 1098	 268	 hard	 left	 1	 6.532
tex	 8	 29	 16	 973	 358	 hard	 left	 1	 6.532
tex	 8	 29	 17	 637	 460	 hard	 left	 1	 6.532
tex	 8	 29	 18	 514	 413	 hard	 left	 1	 6.532
tex	 8	 29	 19	 481	 618	 hard	 left	 1	 6.532
tex	 8	 29	 20	 747	 860	 hard	 left	 1	 6.532
tex	 8	 29	 21	 971	 880	 hard	 left	 1	 6.532
tex	 8	 29	 22	 1078	 436	 hard	 left	 1	 6.532
tex	 8	 30	 1	 946	 507	 easy	 right	 1	 0.907
tex	 8	 30	 2	 1018	 541	 easy	 right	 1	 0.907
tex	 8	 31	 1	 955	 531	 easy	 left	 1	 9.089
tex	 8	 31	 2	 805	 572	 easy	 left	 1	 9.089
tex	 8	 31	 3	 566	 596	 easy	 left	 1	 9.089
tex	 8	 31	 4	 1161	 645	 easy	 left	 1	 9.089
tex	 8	 31	 5	 1285	 825	 easy	 left	 1	 9.089
tex	 8	 31	 6	 1388	 254	 easy	 left	 1	 9.089
tex	 8	 31	 7	 1313	 814	 easy	 left	 1	 9.089
tex	 8	 31	 8	 1220	 928	 easy	 left	 1	 9.089
tex	 8	 31	 9	 1454	 626	 easy	 left	 1	 9.089
tex	 8	 31	 10	 1093	 452	 easy	 left	 1	 9.089
tex	 8	 31	 11	 1015	 379	 easy	 left	 1	 9.089
tex	 8	 31	 12	 1227	 223	 easy	 left	 1	 9.089
tex	 8	 31	 13	 1342	 344	 easy	 left	 1	 9.089
tex	 8	 31	 14	 1207	 477	 easy	 left	 1	 9.089
tex	 8	 31	 15	 1346	 693	 easy	 left	 1	 9.089
tex	 8	 31	 16	 1227	 630	 easy	 left	 1	 9.089
tex	 8	 31	 17	 1435	 626	 easy	 left	 1	 9.089
tex	 8	 31	 18	 1464	 632	 easy	 left	 1	 9.089
tex	 8	 31	 19	 1122	 905	 easy	 left	 1	 9.089
tex	 8	 31	 20	 1191	 932	 easy	 left	 1	 9.089
tex	 8	 31	 21	 1213	 939	 easy	 left	 1	 9.089
tex	 8	 31	 22	 1054	 558	 easy	 left	 1	 9.089
tex	 8	 31	 23	 1472	 598	 easy	 left	 1	 9.089
tex	 8	 31	 24	 1176	 300	 easy	 left	 1	 9.089
tex	 8	 31	 25	 1411	 209	 easy	 left	 1	 9.089
tex	 8	 31	 26	 1176	 454	 easy	 left	 1	 9.089
tex	 8	 31	 27	 838	 501	 easy	 left	 1	 9.089
tex	 8	 31	 28	 575	 536	 easy	 left	 1	 9.089
tex	 8	 31	 29	 748	 659	 easy	 left	 1	 9.089
tex	 8	 32	 1	 949	 523	 hard	 right	 1	 6.491
tex	 8	 32	 2	 1191	 558	 hard	 right	 1	 6.491
tex	 8	 32	 3	 744	 620	 hard	 right	 1	 6.491
tex	 8	 32	 4	 805	 633	 hard	 right	 1	 6.491
tex	 8	 32	 5	 859	 884	 hard	 right	 1	 6.491
tex	 8	 32	 6	 566	 837	 hard	 right	 1	 6.491
tex	 8	 32	 7	 524	 542	 hard	 right	 1	 6.491
tex	 8	 32	 8	 608	 513	 hard	 right	 1	 6.491
tex	 8	 32	 9	 598	 682	 hard	 right	 1	 6.491
tex	 8	 32	 10	 610	 287	 hard	 right	 1	 6.491
tex	 8	 32	 11	 1238	 449	 hard	 right	 1	 6.491
tex	 8	 32	 12	 1160	 660	 hard	 right	 1	 6.491
tex	 8	 32	 13	 1361	 859	 hard	 right	 1	 6.491
tex	 8	 32	 14	 969	 441	 hard	 right	 1	 6.491
tex	 8	 32	 15	 912	 495	 hard	 right	 1	 6.491
tex	 8	 32	 16	 673	 405	 hard	 right	 1	 6.491
tex	 8	 32	 17	 631	 649	 hard	 right	 1	 6.491
tex	 8	 32	 18	 579	 844	 hard	 right	 1	 6.491
tex	 8	 32	 19	 869	 914	 hard	 right	 1	 6.491
tex	 8	 32	 20	 682	 910	 hard	 right	 1	 6.491
tex	 8	 32	 21	 649	 405	 hard	 right	 1	 6.491
tex	 8	 33	 1	 936	 501	 hard	 left	 1	 6.969
tex	 8	 33	 2	 702	 486	 hard	 left	 1	 6.969
tex	 8	 33	 3	 1134	 579	 hard	 left	 1	 6.969
tex	 8	 33	 4	 1168	 777	 hard	 left	 1	 6.969
tex	 8	 33	 5	 1405	 869	 hard	 left	 1	 6.969
tex	 8	 33	 6	 1325	 445	 hard	 left	 1	 6.969
tex	 8	 33	 7	 1321	 280	 hard	 left	 1	 6.969
tex	 8	 33	 8	 1107	 330	 hard	 left	 1	 6.969
tex	 8	 33	 9	 1013	 380	 hard	 left	 1	 6.969
tex	 8	 33	 10	 1262	 195	 hard	 left	 1	 6.969
tex	 8	 33	 11	 1197	 326	 hard	 left	 1	 6.969
tex	 8	 33	 12	 1179	 351	 hard	 left	 1	 6.969
tex	 8	 33	 13	 1398	 350	 hard	 left	 1	 6.969
tex	 8	 33	 14	 1218	 771	 hard	 left	 1	 6.969
tex	 8	 33	 15	 1068	 834	 hard	 left	 1	 6.969
tex	 8	 33	 16	 1310	 937	 hard	 left	 1	 6.969
tex	 8	 33	 17	 639	 581	 hard	 left	 1	 6.969
tex	 8	 33	 18	 645	 713	 hard	 left	 1	 6.969
tex	 8	 33	 19	 672	 816	 hard	 left	 1	 6.969
tex	 8	 33	 20	 711	 572	 hard	 left	 1	 6.969
tex	 8	 34	 1	 942	 522	 hard	 right	 1	 7.976
tex	 8	 34	 2	 857	 511	 hard	 right	 1	 7.976
tex	 8	 34	 3	 1068	 529	 hard	 right	 1	 7.976
tex	 8	 34	 4	 1265	 518	 hard	 right	 1	 7.976
tex	 8	 34	 5	 740	 602	 hard	 right	 1	 7.976
tex	 8	 34	 6	 606	 816	 hard	 right	 1	 7.976
tex	 8	 34	 7	 521	 512	 hard	 right	 1	 7.976
tex	 8	 34	 8	 829	 455	 hard	 right	 1	 7.976
tex	 8	 34	 9	 737	 479	 hard	 right	 1	 7.976
tex	 8	 34	 10	 712	 258	 hard	 right	 1	 7.976
tex	 8	 34	 11	 828	 275	 hard	 right	 1	 7.976
tex	 8	 34	 12	 713	 419	 hard	 right	 1	 7.976
tex	 8	 34	 13	 532	 450	 hard	 right	 1	 7.976
tex	 8	 34	 14	 645	 482	 hard	 right	 1	 7.976
tex	 8	 34	 15	 638	 482	 hard	 right	 1	 7.976
tex	 8	 34	 16	 715	 732	 hard	 right	 1	 7.976
tex	 8	 34	 17	 675	 873	 hard	 right	 1	 7.976
tex	 8	 34	 18	 871	 918	 hard	 right	 1	 7.976
tex	 8	 34	 19	 513	 927	 hard	 right	 1	 7.976
tex	 8	 34	 20	 594	 384	 hard	 right	 1	 7.976
tex	 8	 34	 21	 731	 368	 hard	 right	 1	 7.976
tex	 8	 34	 22	 670	 134	 hard	 right	 1	 7.976
tex	 8	 34	 23	 666	 226	 hard	 right	 1	 7.976
tex	 8	 34	 24	 1320	 349	 hard	 right	 1	 7.976
tex	 8	 34	 25	 1194	 699	 hard	 right	 1	 7.976
tex	 8	 34	 26	 1432	 870	 hard	 right	 1	 7.976
tex	 8	 34	 27	 1186	 443	 hard	 right	 1	 7.976
tex	 8	 35	 1	 948	 532	 hard	 right	 1	 7.644
tex	 8	 35	 2	 863	 481	 hard	 right	 1	 7.644
tex	 8	 35	 3	 1105	 503	 hard	 right	 1	 7.644
tex	 8	 35	 4	 1224	 576	 hard	 right	 1	 7.644
tex	 8	 35	 5	 661	 562	 hard	 right	 1	 7.644
tex	 8	 35	 6	 570	 626	 hard	 right	 1	 7.644
tex	 8	 35	 7	 606	 395	 hard	 right	 1	 7.644
tex	 8	 35	 8	 862	 355	 hard	 right	 1	 7.644
tex	 8	 35	 9	 792	 610	 hard	 right	 1	 7.644
tex	 8	 35	 10	 845	 827	 hard	 right	 1	 7.644
tex	 8	 35	 11	 757	 855	 hard	 right	 1	 7.644
tex	 8	 35	 12	 672	 681	 hard	 right	 1	 7.644
tex	 8	 35	 13	 627	 518	 hard	 right	 1	 7.644
tex	 8	 35	 14	 667	 265	 hard	 right	 1	 7.644
tex	 8	 35	 15	 837	 259	 hard	 right	 1	 7.644
tex	 8	 35	 16	 602	 325	 hard	 right	 1	 7.644
tex	 8	 35	 17	 651	 353	 hard	 right	 1	 7.644
tex	 8	 35	 18	 808	 484	 hard	 right	 1	 7.644
tex	 8	 35	 19	 879	 502	 hard	 right	 1	 7.644
tex	 8	 35	 20	 668	 567	 hard	 right	 1	 7.644
tex	 8	 35	 21	 786	 643	 hard	 right	 1	 7.644
tex	 8	 35	 22	 697	 898	 hard	 right	 1	 7.644
tex	 8	 35	 23	 860	 916	 hard	 right	 1	 7.644
tex	 8	 35	 24	 565	 874	 hard	 right	 1	 7.644
tex	 8	 35	 25	 1170	 824	 hard	 right	 1	 7.644
tex	 8	 36	 1	 944	 538	 hard	 right	 1	 6.191
tex	 8	 36	 2	 871	 512	 hard	 right	 1	 6.191
tex	 8	 36	 3	 1020	 543	 hard	 right	 1	 6.191
tex	 8	 36	 4	 826	 637	 hard	 right	 1	 6.191
tex	 8	 36	 5	 624	 630	 hard	 right	 1	 6.191
tex	 8	 36	 6	 648	 472	 hard	 right	 1	 6.191
tex	 8	 36	 7	 573	 852	 hard	 right	 1	 6.191
tex	 8	 36	 8	 786	 882	 hard	 right	 1	 6.191
tex	 8	 36	 9	 741	 717	 hard	 right	 1	 6.191
tex	 8	 36	 10	 586	 698	 hard	 right	 1	 6.191
tex	 8	 36	 11	 595	 478	 hard	 right	 1	 6.191
tex	 8	 36	 12	 602	 535	 hard	 right	 1	 6.191
tex	 8	 36	 13	 642	 492	 hard	 right	 1	 6.191
tex	 8	 36	 14	 711	 320	 hard	 right	 1	 6.191
tex	 8	 36	 15	 775	 275	 hard	 right	 1	 6.191
tex	 8	 36	 16	 870	 194	 hard	 right	 1	 6.191
tex	 8	 36	 17	 590	 372	 hard	 right	 1	 6.191
tex	 8	 36	 18	 1205	 434	 hard	 right	 1	 6.191
tex	 8	 36	 19	 1386	 797	 hard	 right	 1	 6.191
tex	 8	 36	 20	 1106	 690	 hard	 right	 1	 6.191
tex	 8	 36	 21	 989	 437	 hard	 right	 1	 6.191
tex	 8	 37	 1	 930	 527	 easy	 right	 1	 6.259
tex	 8	 37	 2	 677	 478	 easy	 right	 1	 6.259
tex	 8	 37	 3	 636	 696	 easy	 right	 1	 6.259
tex	 8	 37	 4	 629	 901	 easy	 right	 1	 6.259
tex	 8	 37	 5	 622	 937	 easy	 right	 1	 6.259
tex	 8	 37	 6	 535	 502	 easy	 right	 1	 6.259
tex	 8	 37	 7	 488	 353	 easy	 right	 1	 6.259
tex	 8	 37	 8	 818	 247	 easy	 right	 1	 6.259
tex	 8	 37	 9	 681	 558	 easy	 right	 1	 6.259
tex	 8	 37	 10	 689	 669	 easy	 right	 1	 6.259
tex	 8	 37	 11	 1121	 772	 easy	 right	 1	 6.259
tex	 8	 37	 12	 1290	 608	 easy	 right	 1	 6.259
tex	 8	 37	 13	 850	 437	 easy	 right	 1	 6.259
tex	 8	 37	 14	 898	 302	 easy	 right	 1	 6.259
tex	 8	 37	 15	 663	 250	 easy	 right	 1	 6.259
tex	 8	 37	 16	 610	 547	 easy	 right	 1	 6.259
tex	 8	 37	 17	 616	 683	 easy	 right	 1	 6.259
tex	 8	 37	 18	 669	 711	 easy	 right	 1	 6.259
tex	 8	 37	 19	 592	 923	 easy	 right	 1	 6.259
tex	 8	 37	 20	 618	 932	 easy	 right	 1	 6.259
tex	 8	 37	 21	 753	 501	 easy	 right	 1	 6.259
tex	 8	 38	 1	 776	 512	 easy	 right	 1	 4.856
tex	 8	 38	 2	 713	 682	 easy	 right	 1	 4.856
tex	 8	 38	 3	 947	 418	 easy	 right	 1	 4.856
tex	 8	 38	 4	 778	 874	 easy	 right	 1	 4.856
tex	 8	 38	 5	 1123	 789	 easy	 right	 1	 4.856
tex	 8	 38	 6	 1148	 319	 easy	 right	 1	 4.856
tex	 8	 38	 7	 679	 382	 easy	 right	 1	 4.856
tex	 8	 38	 8	 556	 556	 easy	 right	 1	 4.856
tex	 8	 38	 9	 454	 650	 easy	 right	 1	 4.856
tex	 8	 38	 10	 606	 833	 easy	 right	 1	 4.856
tex	 8	 38	 11	 691	 847	 easy	 right	 1	 4.856
tex	 8	 38	 12	 787	 441	 easy	 right	 1	 4.856
tex	 8	 38	 13	 794	 274	 easy	 right	 1	 4.856
tex	 8	 38	 14	 705	 232	 easy	 right	 1	 4.856
tex	 8	 38	 15	 740	 308	 easy	 right	 1	 4.856
tex	 8	 39	 1	 947	 503	 hard	 left	 1	 5.621
tex	 8	 39	 2	 862	 478	 hard	 left	 1	 5.621
tex	 8	 39	 3	 628	 470	 hard	 left	 1	 5.621
tex	 8	 39	 4	 1180	 596	 hard	 left	 1	 5.621
tex	 8	 39	 5	 1214	 763	 hard	 left	 1	 5.621
tex	 8	 39	 6	 1377	 593	 hard	 left	 1	 5.621
tex	 8	 39	 7	 1218	 394	 hard	 left	 1	 5.621
tex	 8	 39	 8	 1253	 224	 hard	 left	 1	 5.621
tex	 8	 39	 9	 1327	 220	 hard	 left	 1	 5.621
tex	 8	 39	 10	 1191	 406	 hard	 left	 1	 5.621
tex	 8	 39	 11	 1190	 341	 hard	 left	 1	 5.621
tex	 8	 39	 12	 1204	 681	 hard	 left	 1	 5.621
tex	 8	 39	 13	 1216	 873	 hard	 left	 1	 5.621
tex	 8	 39	 14	 1051	 871	 hard	 left	 1	 5.621
tex	 8	 39	 15	 1413	 881	 hard	 left	 1	 5.621
tex	 8	 39	 16	 1185	 442	 hard	 left	 1	 5.621
tex	 8	 39	 17	 671	 504	 hard	 left	 1	 5.621
tex	 8	 39	 18	 646	 790	 hard	 left	 1	 5.621
tex	 8	 39	 19	 641	 904	 hard	 left	 1	 5.621
tex	 8	 39	 20	 886	 464	 hard	 left	 1	 5.621
tex	 8	 40	 1	 947	 527	 hard	 right	 1	 1.333
tex	 8	 40	 2	 798	 511	 hard	 right	 1	 1.333
tex	 8	 40	 3	 633	 661	 hard	 right	 1	 1.333
tex	 8	 40	 4	 519	 590	 hard	 right	 1	 1.333
tex	 8	 40	 5	 494	 583	 hard	 right	 1	 1.333
tex	 8	 41	 1	 940	 509	 easy	 left	 1	 1.179
tex	 8	 41	 2	 692	 544	 easy	 left	 1	 1.179
tex	 8	 41	 3	 685	 558	 easy	 left	 1	 1.179
tex	 8	 41	 4	 672	 548	 easy	 left	 1	 1.179
tex	 8	 42	 1	 947	 538	 hard	 right	 1	 1.410
tex	 8	 42	 2	 728	 537	 hard	 right	 1	 1.410
tex	 8	 42	 3	 964	 553	 hard	 right	 1	 1.410
tex	 8	 42	 4	 677	 719	 hard	 right	 1	 1.410
tex	 8	 42	 5	 705	 424	 hard	 right	 1	 1.410
tex	 8	 42	 6	 776	 362	 hard	 right	 1	 1.410
tex	 8	 42	 7	 753	 351	 hard	 right	 1	 1.410
tex	 8	 43	 1	 941	 529	 hard	 left	 1	 3.320
tex	 8	 43	 2	 773	 437	 hard	 left	 1	 3.320
tex	 8	 43	 3	 1103	 434	 hard	 left	 1	 3.320
tex	 8	 43	 4	 1248	 417	 hard	 left	 1	 3.320
tex	 8	 43	 5	 1121	 737	 hard	 left	 1	 3.320
tex	 8	 43	 6	 1352	 800	 hard	 left	 1	 3.320
tex	 8	 43	 7	 1115	 915	 hard	 left	 1	 3.320
tex	 8	 43	 8	 1056	 571	 hard	 left	 1	 3.320
tex	 8	 43	 9	 1078	 483	 hard	 left	 1	 3.320
tex	 8	 43	 10	 1273	 283	 hard	 left	 1	 3.320
tex	 8	 43	 11	 1167	 376	 hard	 left	 1	 3.320
tex	 8	 43	 12	 1146	 270	 hard	 left	 1	 3.320
tex	 8	 43	 13	 1132	 444	 hard	 left	 1	 3.320
tex	 8	 44	 1	 938	 519	 hard	 right	 1	 3.221
tex	 8	 44	 2	 837	 468	 hard	 right	 1	 3.221
tex	 8	 44	 3	 1058	 477	 hard	 right	 1	 3.221
tex	 8	 44	 4	 749	 580	 hard	 right	 1	 3.221
tex	 8	 44	 5	 619	 386	 hard	 right	 1	 3.221
