"subj","trialNum","fixNum","fixX","xFixFlip","targSide"
"4534","8",24,1,908,52," easy"
"4535","8",24,2,602,358," easy"
"4536","8",24,3,542,418," easy"
"4537","8",25,1,740,-220,"absent"
"4538","8",25,2,951,-9,"absent"
"4539","8",25,3,568,-392,"absent"
"4540","8",25,4,529,-431,"absent"
"4541","8",25,5,670,-290,"absent"
"4542","8",25,6,594,-366,"absent"
"4543","8",25,7,851,-109,"absent"
"4544","8",25,8,1239,279,"absent"
"4545","8",25,9,1278,318,"absent"
"4546","8",25,10,945,-15,"absent"
"4547","8",25,11,924,-36,"absent"
"4548","8",25,12,1333,373,"absent"
"4549","8",25,13,1174,214,"absent"
"4550","8",25,14,1100,140,"absent"
"4551","8",25,15,699,-261,"absent"
"4552","8",25,16,894,-66,"absent"
"4553","8",25,17,490,-470,"absent"
"4554","8",25,18,452,-508,"absent"
"4555","8",25,19,615,-345,"absent"
"4556","8",25,20,819,-141,"absent"
"4557","8",25,21,854,-106,"absent"
"4558","8",25,22,908,-52,"absent"
"4559","8",25,23,928,-32,"absent"
"4560","8",25,24,667,-293,"absent"
"4561","8",25,25,644,-316,"absent"
"4562","8",25,26,462,-498,"absent"
"4563","8",25,27,732,-228,"absent"
"4564","8",25,28,844,-116,"absent"
"4565","8",25,29,862,-98,"absent"
"4566","8",25,30,575,-385,"absent"
"4567","8",25,31,577,-383,"absent"
"4568","8",25,32,651,-309,"absent"
"4569","8",25,33,746,-214,"absent"
"4570","8",25,34,864,-96,"absent"
"4571","8",25,35,916,-44,"absent"
"4572","8",25,36,843,-117,"absent"
"4573","8",25,37,1256,296,"absent"
"4574","8",25,38,1427,467,"absent"
"4575","8",25,39,1013,53,"absent"
"4576","8",25,40,943,-17,"absent"
"4577","8",25,41,1254,294,"absent"
"4578","8",25,42,1053,93,"absent"
"4579","8",26,1,953,7," hard"
"4580","8",26,2,1027,-67," hard"
"4581","8",26,3,1034,-74," hard"
"4582","8",27,1,927,-33,"absent"
"4583","8",27,2,738,-222,"absent"
"4584","8",27,3,1059,99,"absent"
"4585","8",27,4,1226,266,"absent"
"4586","8",27,5,1180,220,"absent"
"4587","8",27,6,1318,358,"absent"
"4588","8",27,7,711,-249,"absent"
"4589","8",27,8,534,-426,"absent"
"4590","8",27,9,459,-501,"absent"
"4591","8",27,10,815,-145,"absent"
"4592","8",27,11,729,-231,"absent"
"4593","8",27,12,624,-336,"absent"
"4594","8",27,13,643,-317,"absent"
"4595","8",27,14,747,-213,"absent"
"4596","8",27,15,840,-120,"absent"
"4597","8",27,16,636,-324,"absent"
"4598","8",27,17,589,-371,"absent"
"4599","8",27,18,860,-100,"absent"
"4600","8",27,19,860,-100,"absent"
"4601","8",27,20,785,-175,"absent"
"4602","8",27,21,892,-68,"absent"
"4603","8",27,22,935,-25,"absent"
"4604","8",27,23,535,-425,"absent"
"4605","8",27,24,524,-436,"absent"
"4606","8",27,25,510,-450,"absent"
"4607","8",27,26,459,-501,"absent"
"4608","8",27,27,627,-333,"absent"
"4609","8",27,28,738,-222,"absent"
"4610","8",28,1,951,9," hard"
"4611","8",28,2,771,189," hard"
"4612","8",28,3,616,344," hard"
"4613","8",28,4,1066,-106," hard"
"4614","8",28,5,1305,-345," hard"
"4615","8",28,6,1342,-382," hard"
"4616","8",28,7,1363,-403," hard"
"4617","8",29,1,944,16,"absent"
"4618","8",29,2,746,214,"absent"
"4619","8",29,3,1118,-158,"absent"
"4620","8",29,4,1173,-213,"absent"
"4621","8",29,5,1278,-318,"absent"
"4622","8",29,6,1268,-308,"absent"
"4623","8",29,7,1204,-244,"absent"
"4624","8",29,8,1022,-62,"absent"
"4625","8",29,9,1046,-86,"absent"
"4626","8",29,10,1291,-331,"absent"
"4627","8",29,11,1185,-225,"absent"
"4628","8",29,12,1168,-208,"absent"
"4629","8",29,13,1433,-473,"absent"
"4630","8",29,14,1372,-412,"absent"
"4631","8",29,15,1098,-138,"absent"
"4632","8",29,16,973,-13,"absent"
"4633","8",29,17,637,323,"absent"
"4634","8",29,18,514,446,"absent"
"4635","8",29,19,481,479,"absent"
"4636","8",29,20,747,213,"absent"
"4637","8",29,21,971,-11,"absent"
"4638","8",29,22,1078,-118,"absent"
"4639","8",30,1,946,-14," easy"
"4640","8",30,2,1018,58," easy"
"4641","8",31,1,955,5,"absent"
"4642","8",31,2,805,155,"absent"
"4643","8",31,3,566,394,"absent"
"4644","8",31,4,1161,-201,"absent"
"4645","8",31,5,1285,-325,"absent"
"4646","8",31,6,1388,-428,"absent"
"4647","8",31,7,1313,-353,"absent"
"4648","8",31,8,1220,-260,"absent"
"4649","8",31,9,1454,-494,"absent"
"4650","8",31,10,1093,-133,"absent"
"4651","8",31,11,1015,-55,"absent"
"4652","8",31,12,1227,-267,"absent"
"4653","8",31,13,1342,-382,"absent"
"4654","8",31,14,1207,-247,"absent"
"4655","8",31,15,1346,-386,"absent"
"4656","8",31,16,1227,-267,"absent"
"4657","8",31,17,1435,-475,"absent"
"4658","8",31,18,1464,-504,"absent"
"4659","8",31,19,1122,-162,"absent"
"4660","8",31,20,1191,-231,"absent"
"4661","8",31,21,1213,-253,"absent"
"4662","8",31,22,1054,-94,"absent"
"4663","8",31,23,1472,-512,"absent"
"4664","8",31,24,1176,-216,"absent"
"4665","8",31,25,1411,-451,"absent"
"4666","8",31,26,1176,-216,"absent"
"4667","8",31,27,838,122,"absent"
"4668","8",31,28,575,385,"absent"
"4669","8",31,29,748,212,"absent"
"4670","8",32,1,949,-11,"absent"
"4671","8",32,2,1191,231,"absent"
"4672","8",32,3,744,-216,"absent"
"4673","8",32,4,805,-155,"absent"
"4674","8",32,5,859,-101,"absent"
"4675","8",32,6,566,-394,"absent"
"4676","8",32,7,524,-436,"absent"
"4677","8",32,8,608,-352,"absent"
"4678","8",32,9,598,-362,"absent"
"4679","8",32,10,610,-350,"absent"
"4680","8",32,11,1238,278,"absent"
"4681","8",32,12,1160,200,"absent"
"4682","8",32,13,1361,401,"absent"
"4683","8",32,14,969,9,"absent"
"4684","8",32,15,912,-48,"absent"
"4685","8",32,16,673,-287,"absent"
"4686","8",32,17,631,-329,"absent"
"4687","8",32,18,579,-381,"absent"
"4688","8",32,19,869,-91,"absent"
"4689","8",32,20,682,-278,"absent"
"4690","8",32,21,649,-311,"absent"
"4691","8",33,1,936,24,"absent"
"4692","8",33,2,702,258,"absent"
"4693","8",33,3,1134,-174,"absent"
"4694","8",33,4,1168,-208,"absent"
"4695","8",33,5,1405,-445,"absent"
"4696","8",33,6,1325,-365,"absent"
"4697","8",33,7,1321,-361,"absent"
"4698","8",33,8,1107,-147,"absent"
"4699","8",33,9,1013,-53,"absent"
"4700","8",33,10,1262,-302,"absent"
"4701","8",33,11,1197,-237,"absent"
"4702","8",33,12,1179,-219,"absent"
"4703","8",33,13,1398,-438,"absent"
"4704","8",33,14,1218,-258,"absent"
"4705","8",33,15,1068,-108,"absent"
"4706","8",33,16,1310,-350,"absent"
"4707","8",33,17,639,321,"absent"
"4708","8",33,18,645,315,"absent"
"4709","8",33,19,672,288,"absent"
"4710","8",33,20,711,249,"absent"
"4711","8",34,1,942,-18,"absent"
"4712","8",34,2,857,-103,"absent"
"4713","8",34,3,1068,108,"absent"
"4714","8",34,4,1265,305,"absent"
"4715","8",34,5,740,-220,"absent"
"4716","8",34,6,606,-354,"absent"
"4717","8",34,7,521,-439,"absent"
"4718","8",34,8,829,-131,"absent"
"4719","8",34,9,737,-223,"absent"
"4720","8",34,10,712,-248,"absent"
"4721","8",34,11,828,-132,"absent"
"4722","8",34,12,713,-247,"absent"
"4723","8",34,13,532,-428,"absent"
"4724","8",34,14,645,-315,"absent"
"4725","8",34,15,638,-322,"absent"
"4726","8",34,16,715,-245,"absent"
"4727","8",34,17,675,-285,"absent"
"4728","8",34,18,871,-89,"absent"
"4729","8",34,19,513,-447,"absent"
"4730","8",34,20,594,-366,"absent"
"4731","8",34,21,731,-229,"absent"
"4732","8",34,22,670,-290,"absent"
"4733","8",34,23,666,-294,"absent"
"4734","8",34,24,1320,360,"absent"
"4735","8",34,25,1194,234,"absent"
"4736","8",34,26,1432,472,"absent"
"4737","8",34,27,1186,226,"absent"
"4738","8",35,1,948,-12,"absent"
"4739","8",35,2,863,-97,"absent"
"4740","8",35,3,1105,145,"absent"
"4741","8",35,4,1224,264,"absent"
"4742","8",35,5,661,-299,"absent"
"4743","8",35,6,570,-390,"absent"
"4744","8",35,7,606,-354,"absent"
"4745","8",35,8,862,-98,"absent"
"4746","8",35,9,792,-168,"absent"
"4747","8",35,10,845,-115,"absent"
"4748","8",35,11,757,-203,"absent"
"4749","8",35,12,672,-288,"absent"
"4750","8",35,13,627,-333,"absent"
"4751","8",35,14,667,-293,"absent"
"4752","8",35,15,837,-123,"absent"
"4753","8",35,16,602,-358,"absent"
"4754","8",35,17,651,-309,"absent"
"4755","8",35,18,808,-152,"absent"
"4756","8",35,19,879,-81,"absent"
"4757","8",35,20,668,-292,"absent"
"4758","8",35,21,786,-174,"absent"
"4759","8",35,22,697,-263,"absent"
"4760","8",35,23,860,-100,"absent"
"4761","8",35,24,565,-395,"absent"
"4762","8",35,25,1170,210,"absent"
"4763","8",36,1,944,-16,"absent"
"4764","8",36,2,871,-89,"absent"
"4765","8",36,3,1020,60,"absent"
"4766","8",36,4,826,-134,"absent"
"4767","8",36,5,624,-336,"absent"
"4768","8",36,6,648,-312,"absent"
"4769","8",36,7,573,-387,"absent"
"4770","8",36,8,786,-174,"absent"
"4771","8",36,9,741,-219,"absent"
"4772","8",36,10,586,-374,"absent"
"4773","8",36,11,595,-365,"absent"
"4774","8",36,12,602,-358,"absent"
"4775","8",36,13,642,-318,"absent"
"4776","8",36,14,711,-249,"absent"
"4777","8",36,15,775,-185,"absent"
"4778","8",36,16,870,-90,"absent"
"4779","8",36,17,590,-370,"absent"
"4780","8",36,18,1205,245,"absent"
"4781","8",36,19,1386,426,"absent"
"4782","8",36,20,1106,146,"absent"
"4783","8",36,21,989,29,"absent"
"4784","8",37,1,930,-30,"absent"
"4785","8",37,2,677,-283,"absent"
"4786","8",37,3,636,-324,"absent"
"4787","8",37,4,629,-331,"absent"
"4788","8",37,5,622,-338,"absent"
"4789","8",37,6,535,-425,"absent"
"4790","8",37,7,488,-472,"absent"
"4791","8",37,8,818,-142,"absent"
"4792","8",37,9,681,-279,"absent"
"4793","8",37,10,689,-271,"absent"
"4794","8",37,11,1121,161,"absent"
"4795","8",37,12,1290,330,"absent"
"4796","8",37,13,850,-110,"absent"
"4797","8",37,14,898,-62,"absent"
"4798","8",37,15,663,-297,"absent"
"4799","8",37,16,610,-350,"absent"
"4800","8",37,17,616,-344,"absent"
"4801","8",37,18,669,-291,"absent"
"4802","8",37,19,592,-368,"absent"
"4803","8",37,20,618,-342,"absent"
"4804","8",37,21,753,-207,"absent"
"4805","8",38,1,776,-184,"absent"
"4806","8",38,2,713,-247,"absent"
"4807","8",38,3,947,-13,"absent"
"4808","8",38,4,778,-182,"absent"
"4809","8",38,5,1123,163,"absent"
"4810","8",38,6,1148,188,"absent"
"4811","8",38,7,679,-281,"absent"
"4812","8",38,8,556,-404,"absent"
"4813","8",38,9,454,-506,"absent"
"4814","8",38,10,606,-354,"absent"
"4815","8",38,11,691,-269,"absent"
"4816","8",38,12,787,-173,"absent"
"4817","8",38,13,794,-166,"absent"
"4818","8",38,14,705,-255,"absent"
"4819","8",38,15,740,-220,"absent"
"4820","8",39,1,947,13,"absent"
"4821","8",39,2,862,98,"absent"
"4822","8",39,3,628,332,"absent"
"4823","8",39,4,1180,-220,"absent"
"4824","8",39,5,1214,-254,"absent"
"4825","8",39,6,1377,-417,"absent"
"4826","8",39,7,1218,-258,"absent"
"4827","8",39,8,1253,-293,"absent"
"4828","8",39,9,1327,-367,"absent"
"4829","8",39,10,1191,-231,"absent"
"4830","8",39,11,1190,-230,"absent"
"4831","8",39,12,1204,-244,"absent"
"4832","8",39,13,1216,-256,"absent"
"4833","8",39,14,1051,-91,"absent"
"4834","8",39,15,1413,-453,"absent"
"4835","8",39,16,1185,-225,"absent"
"4836","8",39,17,671,289,"absent"
"4837","8",39,18,646,314,"absent"
"4838","8",39,19,641,319,"absent"
"4839","8",39,20,886,74,"absent"
"4840","8",40,1,947,-13," hard"
"4841","8",40,2,798,-162," hard"
"4842","8",40,3,633,-327," hard"
"4843","8",40,4,519,-441," hard"
"4844","8",40,5,494,-466," hard"
"4845","8",41,1,940,20," easy"
"4846","8",41,2,692,268," easy"
"4847","8",41,3,685,275," easy"
"4848","8",41,4,672,288," easy"
"4849","8",42,1,947,-13," hard"
"4850","8",42,2,728,-232," hard"
"4851","8",42,3,964,4," hard"
"4852","8",42,4,677,-283," hard"
"4853","8",42,5,705,-255," hard"
"4854","8",42,6,776,-184," hard"
"4855","8",42,7,753,-207," hard"
"4856","8",43,1,941,19,"absent"
"4857","8",43,2,773,187,"absent"
"4858","8",43,3,1103,-143,"absent"
"4859","8",43,4,1248,-288,"absent"
"4860","8",43,5,1121,-161,"absent"
"4861","8",43,6,1352,-392,"absent"
"4862","8",43,7,1115,-155,"absent"
"4863","8",43,8,1056,-96,"absent"
"4864","8",43,9,1078,-118,"absent"
"4865","8",43,10,1273,-313,"absent"
"4866","8",43,11,1167,-207,"absent"
"4867","8",43,12,1146,-186,"absent"
"4868","8",43,13,1132,-172,"absent"
"4869","8",44,1,938,-22,"absent"
"4870","8",44,2,837,-123,"absent"
"4871","8",44,3,1058,98,"absent"
"4872","8",44,4,749,-211,"absent"
"4873","8",44,5,619,-341,"absent"
"4874","8",44,6,565,-395,"absent"
"4875","8",44,7,1099,139,"absent"
"4876","8",44,8,744,-216,"absent"
"4877","8",44,9,461,-499,"absent"
"4878","8",44,10,555,-405,"absent"
"4879","8",44,11,641,-319,"absent"
"4880","8",44,12,874,-86,"absent"
"4881","8",44,13,788,-172,"absent"
"4882","8",45,1,939,21,"absent"
"4883","8",45,2,849,111,"absent"
"4884","8",45,3,1139,-179,"absent"
"4885","8",45,4,1134,-174,"absent"
"4886","8",45,5,1109,-149,"absent"
"4887","8",45,6,1278,-318,"absent"
"4888","8",45,7,1060,-100,"absent"
"4889","8",45,8,1029,-69,"absent"
"4890","8",45,9,1386,-426,"absent"
"4891","8",45,10,1028,-68,"absent"
"4892","8",45,11,1375,-415,"absent"
"4893","8",45,12,1385,-425,"absent"
"4894","8",45,13,1134,-174,"absent"
"4895","8",45,14,1258,-298,"absent"
"4896","8",46,1,953,-7," easy"
"4897","8",46,2,856,-104," easy"
"4898","8",46,3,1028,68," easy"
"4899","8",46,4,1061,101," easy"
"4900","8",47,1,938,22," hard"
"4901","8",47,2,1093,-133," hard"
"4902","8",47,3,1042,-82," hard"
"4903","8",47,4,997,-37," hard"
"4904","8",47,5,1328,-368," hard"
"4905","8",47,6,965,-5," hard"
"4906","8",47,7,1285,-325," hard"
"4907","8",47,8,1244,-284," hard"
"4908","8",47,9,767,193," hard"
"4909","8",47,10,986,-26," hard"
"4910","8",48,1,961,-1,"absent"
"4911","8",48,2,1284,-324,"absent"
"4912","8",48,3,1401,-441,"absent"
"4913","8",48,4,1439,-479,"absent"
"4914","8",48,5,1184,-224,"absent"
"4915","8",48,6,1106,-146,"absent"
"4916","8",48,7,1104,-144,"absent"
"4917","8",48,8,1214,-254,"absent"
"4918","8",48,9,1110,-150,"absent"
"4919","8",48,10,1273,-313,"absent"
"4920","8",48,11,1355,-395,"absent"
"4921","8",48,12,667,293,"absent"
"4922","8",49,1,951,9,"absent"
"4923","8",49,2,1245,-285,"absent"
"4924","8",49,3,1269,-309,"absent"
"4925","8",49,4,1087,-127,"absent"
"4926","8",49,5,1368,-408,"absent"
"4927","8",49,6,1384,-424,"absent"
"4928","8",49,7,1454,-494,"absent"
"4929","8",49,8,1242,-282,"absent"
"4930","8",49,9,1076,-116,"absent"
"4931","8",49,10,1061,-101,"absent"
"4932","8",49,11,1098,-138,"absent"
"4933","8",49,12,1081,-121,"absent"
"4934","8",49,13,1184,-224,"absent"
"4935","8",49,14,1334,-374,"absent"
"4936","8",49,15,1377,-417,"absent"
"4937","8",49,16,710,250,"absent"
"4938","8",49,17,676,284,"absent"
"4939","8",50,1,953,-7,"absent"
"4940","8",50,2,872,-88,"absent"
"4941","8",50,3,1178,218,"absent"
"4942","8",50,4,831,-129,"absent"
"4943","8",50,5,645,-315,"absent"
"4944","8",50,6,819,-141,"absent"
"4945","8",50,7,673,-287,"absent"
"4946","8",50,8,606,-354,"absent"
"4947","8",50,9,631,-329,"absent"
"4948","8",50,10,462,-498,"absent"
"4949","8",50,11,891,-69,"absent"
"4950","8",50,12,844,-116,"absent"
"4951","8",51,1,949,11," hard"
"4952","8",51,2,1239,-279," hard"
"4953","8",51,3,1158,-198," hard"
"4954","8",51,4,1050,-90," hard"
"4955","8",51,5,1075,-115," hard"
"4956","8",52,1,954,6,"absent"
"4957","8",52,2,1117,-157,"absent"
"4958","8",52,3,1088,-128,"absent"
"4959","8",52,4,1130,-170,"absent"
"4960","8",52,5,1031,-71,"absent"
"4961","8",52,6,1120,-160,"absent"
"4962","8",52,7,1046,-86,"absent"
"4963","8",52,8,1322,-362,"absent"
"4964","8",52,9,1235,-275,"absent"
"4965","8",52,10,1306,-346,"absent"
"4966","8",52,11,1061,-101,"absent"
"4967","8",52,12,1102,-142,"absent"
"4968","8",52,13,1168,-208,"absent"
"4969","8",52,14,685,275,"absent"
"4970","8",53,1,944,16,"absent"
"4971","8",53,2,1265,-305,"absent"
"4972","8",53,3,1438,-478,"absent"
"4973","8",53,4,1478,-518,"absent"
"4974","8",53,5,1099,-139,"absent"
"4975","8",53,6,1161,-201,"absent"
"4976","8",53,7,1196,-236,"absent"
"4977","8",53,8,1244,-284,"absent"
"4978","8",53,9,1284,-324,"absent"
"4979","8",53,10,1130,-170,"absent"
"4980","8",53,11,1057,-97,"absent"
"4981","8",53,12,1050,-90,"absent"
"4982","8",53,13,1317,-357,"absent"
"4983","8",53,14,726,234,"absent"
"4984","8",54,1,946,-14,"absent"
"4985","8",54,2,797,-163,"absent"
"4986","8",54,3,648,-312,"absent"
"4987","8",54,4,636,-324,"absent"
"4988","8",54,5,723,-237,"absent"
"4989","8",54,6,499,-461,"absent"
"4990","8",54,7,714,-246,"absent"
"4991","8",54,8,645,-315,"absent"
"4992","8",55,1,943,17," easy"
"4993","8",55,2,778,182," easy"
"4994","8",55,3,727,233," easy"
"4995","8",55,4,724,236," easy"
"4996","8",55,5,739,221," easy"
"4997","8",55,6,732,228," easy"
"4998","8",55,7,738,222," easy"
"4999","8",55,8,657,303," easy"
"5000","8",55,9,710,250," easy"
"5001","8",55,10,737,223," easy"
"5002","8",55,11,742,218," easy"
"5003","8",55,12,739,221," easy"
"5004","8",55,13,746,214," easy"
"5005","8",55,14,761,199," easy"
"5006","8",55,15,743,217," easy"
"5007","8",56,1,957,-3,"absent"
"5008","8",56,2,791,-169,"absent"
"5009","8",56,3,1169,209,"absent"
"5010","8",56,4,1326,366,"absent"
"5011","8",56,5,1386,426,"absent"
"5012","8",56,6,679,-281,"absent"
"5013","8",56,7,575,-385,"absent"
"5014","8",56,8,748,-212,"absent"
"5015","8",56,9,547,-413,"absent"
"5016","8",56,10,671,-289,"absent"
"5017","8",56,11,841,-119,"absent"
"5018","8",56,12,885,-75,"absent"
"5019","8",57,1,875,85,"absent"
"5020","8",57,2,1194,-234,"absent"
"5021","8",57,3,1227,-267,"absent"
"5022","8",57,4,1303,-343,"absent"
"5023","8",57,5,1156,-196,"absent"
"5024","8",57,6,1208,-248,"absent"
"5025","8",57,7,1285,-325,"absent"
"5026","8",57,8,1423,-463,"absent"
"5027","8",57,9,1063,-103,"absent"
"5028","8",57,10,1136,-176,"absent"
"5029","8",57,11,1195,-235,"absent"
"5030","8",57,12,1073,-113,"absent"
"5031","8",58,1,920,-40,"absent"
"5032","8",58,2,796,-164,"absent"
"5033","8",58,3,633,-327,"absent"
"5034","8",58,4,636,-324,"absent"
"5035","8",58,5,824,-136,"absent"
"5036","8",58,6,722,-238,"absent"
"5037","8",58,7,619,-341,"absent"
"5038","8",58,8,612,-348,"absent"
"5039","8",58,9,542,-418,"absent"
"5040","8",58,10,979,19,"absent"
"5041","8",58,11,929,-31,"absent"
"5042","8",58,12,1268,308,"absent"
"5043","8",58,13,745,-215,"absent"
"5044","8",58,14,572,-388,"absent"
"5045","8",58,15,612,-348,"absent"
"5046","8",58,16,586,-374,"absent"
"5047","8",58,17,619,-341,"absent"
"5048","8",58,18,620,-340,"absent"
"5049","8",59,1,953,7," easy"
"5050","8",59,2,795,165," easy"
"5051","8",59,3,595,365," easy"
"5052","8",59,4,562,398," easy"
"5053","8",60,1,964,-4,"absent"
"5054","8",60,2,883,77,"absent"
"5055","8",60,3,700,260,"absent"
"5056","8",60,4,1158,-198,"absent"
"5057","8",60,5,1135,-175,"absent"
"5058","8",60,6,1410,-450,"absent"
"5059","8",60,7,1337,-377,"absent"
"5060","8",60,8,1224,-264,"absent"
"5061","8",60,9,1141,-181,"absent"
"5062","8",60,10,1174,-214,"absent"
"5063","8",60,11,1099,-139,"absent"
"5064","8",60,12,982,-22,"absent"
"5065","8",61,1,957,3,"absent"
"5066","8",61,2,881,79,"absent"
"5067","8",61,3,624,336,"absent"
"5068","8",61,4,596,364,"absent"
"5069","8",61,5,643,317,"absent"
"5070","8",61,6,658,302,"absent"
"5071","8",61,7,1106,-146,"absent"
"5072","8",61,8,1353,-393,"absent"
"5073","8",61,9,1481,-521,"absent"
"5074","8",61,10,1250,-290,"absent"
"5075","8",61,11,1122,-162,"absent"
"5076","8",61,12,1334,-374,"absent"
"5077","8",61,13,1080,-120,"absent"
"5078","8",61,14,1101,-141,"absent"
"5079","8",61,15,1147,-187,"absent"
"5080","8",61,16,1067,-107,"absent"
"5081","8",61,17,975,-15,"absent"
"5082","8",61,18,1004,-44,"absent"
"5083","8",61,19,1027,-67,"absent"
"5084","8",62,1,946,-14," easy"
"5085","8",62,2,1262,302," easy"
"5086","8",62,3,1389,429," easy"
"5087","8",63,1,947,-13," easy"
"5088","8",63,2,1012,52," easy"
"5089","8",63,3,1230,270," easy"
"5090","8",63,4,1269,309," easy"
"5091","8",64,1,958,-2," easy"
"5092","8",64,2,1256,296," easy"
"5093","8",64,3,1293,333," easy"
"5094","8",65,1,946,14,"absent"
"5095","8",65,2,1136,-176,"absent"
"5096","8",65,3,1295,-335,"absent"
"5097","8",65,4,1413,-453,"absent"
"5098","8",65,5,1173,-213,"absent"
"5099","8",65,6,1173,-213,"absent"
"5100","8",65,7,1352,-392,"absent"
"5101","8",65,8,1236,-276,"absent"
"5102","8",65,9,1068,-108,"absent"
"5103","8",65,10,1011,-51,"absent"
"5104","8",65,11,1195,-235,"absent"
"5105","8",65,12,636,324,"absent"
"5106","8",65,13,1356,-396,"absent"
"5107","8",65,14,1110,-150,"absent"
"5108","8",65,15,1257,-297,"absent"
"5109","8",65,16,1421,-461,"absent"
"5110","8",65,17,1088,-128,"absent"
"5111","8",66,1,946,-14," hard"
"5112","8",66,2,1181,221," hard"
"5113","8",66,3,664,-296," hard"
"5114","8",66,4,651,-309," hard"
"5115","8",66,5,531,-429," hard"
