"condition","subj","trialNum","fixNo","xFix","xFixFlip","yFix","targSide","easySide","accuracy","RT","targetPre","trialType"
"353","tex",1,45,2,835,125,467,"absent"," left",1,3.573,"absent","half"
"354","tex",1,45,3,814,146,445,"absent"," left",1,3.573,"absent","half"
"355","tex",1,45,4,1110,-150,408,"absent"," left",1,3.573,"absent","half"
"356","tex",1,45,5,1026,-66,472,"absent"," left",1,3.573,"absent","half"
"357","tex",1,45,6,1391,-431,362,"absent"," left",1,3.573,"absent","half"
"358","tex",1,45,7,1421,-461,859,"absent"," left",1,3.573,"absent","half"
"359","tex",1,45,8,966,-6,836,"absent"," left",1,3.573,"absent","half"
"360","tex",1,45,9,949,11,672,"absent"," left",1,3.573,"absent","half"
"361","tex",1,45,10,1018,-58,551,"absent"," left",1,3.573,"absent","half"
"362","tex",1,45,11,617,343,578,"absent"," left",1,3.573,"absent","half"
"363","tex",1,45,12,1020,-60,697,"absent"," left",1,3.573,"absent","half"
"364","tex",1,45,13,637,323,202,"absent"," left",1,3.573,"absent","half"
"365","tex",1,45,14,942,18,150,"absent"," left",1,3.573,"absent","half"
"366","tex",1,46,1,948,-12,541," easy"," right",1,0.655,"present","half"
"367","tex",1,46,2,900,-60,531," easy"," right",1,0.655,"present","half"
"368","tex",1,46,3,994,34,774," easy"," right",1,0.655,"present","half"
"369","tex",1,46,4,1057,97,814," easy"," right",1,0.655,"present","half"
"370","tex",1,47,1,939,21,534," hard"," left",1,1.462,"present","half"
"371","tex",1,47,2,1026,-66,688," hard"," left",1,1.462,"present","half"
"372","tex",1,47,3,534,426,619," hard"," left",1,1.462,"present","half"
"373","tex",1,47,4,804,156,852," hard"," left",1,1.462,"present","half"
"374","tex",1,47,5,1076,-116,863," hard"," left",1,1.462,"present","half"
"375","tex",1,47,6,1097,-137,854," hard"," left",1,1.462,"present","half"
"376","tex",1,48,1,956,4,562,"absent"," left",1,4.208,"absent","half"
"377","tex",1,48,2,1044,-84,769,"absent"," left",1,4.208,"absent","half"
"378","tex",1,48,3,1178,-218,779,"absent"," left",1,4.208,"absent","half"
"379","tex",1,48,4,1117,-157,358,"absent"," left",1,4.208,"absent","half"
"380","tex",1,48,5,1089,-129,511,"absent"," left",1,4.208,"absent","half"
"381","tex",1,48,6,1412,-452,648,"absent"," left",1,4.208,"absent","half"
"382","tex",1,48,7,1277,-317,679,"absent"," left",1,4.208,"absent","half"
"383","tex",1,48,8,607,353,741,"absent"," left",1,4.208,"absent","half"
"384","tex",1,48,9,504,456,651,"absent"," left",1,4.208,"absent","half"
"385","tex",1,48,10,660,300,302,"absent"," left",1,4.208,"absent","half"
"386","tex",1,48,11,908,52,370,"absent"," left",1,4.208,"absent","half"
"387","tex",1,48,12,513,447,200,"absent"," left",1,4.208,"absent","half"
"388","tex",1,48,13,995,-35,330,"absent"," left",1,4.208,"absent","half"
"389","tex",1,48,14,1298,-338,314,"absent"," left",1,4.208,"absent","half"
"390","tex",1,48,15,1006,-46,428,"absent"," left",1,4.208,"absent","half"
"391","tex",1,48,16,1090,-130,426,"absent"," left",1,4.208,"absent","half"
"392","tex",1,49,1,948,12,518,"absent"," left",0,0.013,"absent","half"
"393","tex",1,50,1,952,-8,516,"absent"," right",1,5.479,"absent","half"
"394","tex",1,50,2,879,-81,546,"absent"," right",1,5.479,"absent","half"
"395","tex",1,50,3,529,-431,675,"absent"," right",1,5.479,"absent","half"
"396","tex",1,50,4,721,-239,475,"absent"," right",1,5.479,"absent","half"
"397","tex",1,50,5,804,-156,425,"absent"," right",1,5.479,"absent","half"
"398","tex",1,50,6,898,-62,369,"absent"," right",1,5.479,"absent","half"
"399","tex",1,50,7,796,-164,449,"absent"," right",1,5.479,"absent","half"
"400","tex",1,50,8,809,-151,431,"absent"," right",1,5.479,"absent","half"
"401","tex",1,50,9,659,-301,489,"absent"," right",1,5.479,"absent","half"
"402","tex",1,50,10,815,-145,425,"absent"," right",1,5.479,"absent","half"
"403","tex",1,50,11,650,-310,500,"absent"," right",1,5.479,"absent","half"
"404","tex",1,50,12,1082,122,619,"absent"," right",1,5.479,"absent","half"
"405","tex",1,50,13,969,9,642,"absent"," right",1,5.479,"absent","half"
"406","tex",1,50,14,1275,315,882,"absent"," right",1,5.479,"absent","half"
"407","tex",1,50,15,966,6,889,"absent"," right",1,5.479,"absent","half"
"408","tex",1,50,16,616,-344,880,"absent"," right",1,5.479,"absent","half"
"409","tex",1,50,17,511,-449,839,"absent"," right",1,5.479,"absent","half"
"410","tex",1,50,18,461,-499,706,"absent"," right",1,5.479,"absent","half"
"411","tex",1,50,19,495,-465,402,"absent"," right",1,5.479,"absent","half"
"412","tex",1,50,20,559,-401,222,"absent"," right",1,5.479,"absent","half"
"413","tex",1,50,21,468,-492,306,"absent"," right",1,5.479,"absent","half"
"414","tex",1,50,22,809,-151,327,"absent"," right",1,5.479,"absent","half"
"415","tex",1,51,1,938,22,533," hard"," left",1,0.935,"present","half"
"416","tex",1,51,2,829,131,580," hard"," left",1,0.935,"present","half"
"417","tex",1,51,3,1016,-56,673," hard"," left",1,0.935,"present","half"
"418","tex",1,51,4,1076,-116,769," hard"," left",1,0.935,"present","half"
"419","tex",1,51,5,1070,-110,749," hard"," left",1,0.935,"present","half"
"420","tex",1,52,1,945,15,566,"absent"," left",1,2.435,"absent","half"
"421","tex",1,52,2,951,9,612,"absent"," left",1,2.435,"absent","half"
"422","tex",1,52,3,1007,-47,659,"absent"," left",1,2.435,"absent","half"
"423","tex",1,52,4,738,222,480,"absent"," left",1,2.435,"absent","half"
"424","tex",1,52,5,1115,-155,784,"absent"," left",1,2.435,"absent","half"
"425","tex",1,52,6,922,38,739,"absent"," left",1,2.435,"absent","half"
"426","tex",1,52,7,823,137,689,"absent"," left",1,2.435,"absent","half"
"427","tex",1,52,8,668,292,640,"absent"," left",1,2.435,"absent","half"
"428","tex",1,52,9,1003,-43,808,"absent"," left",1,2.435,"absent","half"
"429","tex",1,52,10,1258,-298,683,"absent"," left",1,2.435,"absent","half"
"430","tex",1,52,11,1146,-186,635,"absent"," left",1,2.435,"absent","half"
"431","tex",1,52,12,1099,-139,446,"absent"," left",1,2.435,"absent","half"
"432","tex",1,53,1,879,81,542,"absent"," left",1,4.096,"absent","half"
"433","tex",1,53,2,932,28,533,"absent"," left",1,4.096,"absent","half"
"434","tex",1,53,3,1037,-77,578,"absent"," left",1,4.096,"absent","half"
"435","tex",1,53,4,1015,-55,708,"absent"," left",1,4.096,"absent","half"
"436","tex",1,53,5,1055,-95,755,"absent"," left",1,4.096,"absent","half"
"437","tex",1,53,6,1322,-362,255,"absent"," left",1,4.096,"absent","half"
"438","tex",1,53,7,1410,-450,916,"absent"," left",1,4.096,"absent","half"
"439","tex",1,53,8,1310,-350,840,"absent"," left",1,4.096,"absent","half"
"440","tex",1,53,9,587,373,772,"absent"," left",1,4.096,"absent","half"
"441","tex",1,53,10,466,494,462,"absent"," left",1,4.096,"absent","half"
"442","tex",1,53,11,997,-37,357,"absent"," left",1,4.096,"absent","half"
"443","tex",1,53,12,1014,-54,488,"absent"," left",1,4.096,"absent","half"
"444","tex",1,53,13,1144,-184,308,"absent"," left",1,4.096,"absent","half"
"445","tex",1,53,14,1077,-117,448,"absent"," left",1,4.096,"absent","half"
"446","tex",1,54,1,938,-22,520,"absent"," right",1,3.657,"absent","half"
"447","tex",1,54,2,803,-157,494,"absent"," right",1,3.657,"absent","half"
"448","tex",1,54,3,722,-238,552,"absent"," right",1,3.657,"absent","half"
"449","tex",1,54,4,577,-383,409,"absent"," right",1,3.657,"absent","half"
"450","tex",1,54,5,723,-237,601,"absent"," right",1,3.657,"absent","half"
"451","tex",1,54,6,715,-245,582,"absent"," right",1,3.657,"absent","half"
"452","tex",1,54,7,705,-255,560,"absent"," right",1,3.657,"absent","half"
"453","tex",1,54,8,725,-235,557,"absent"," right",1,3.657,"absent","half"
"454","tex",1,54,9,592,-368,474,"absent"," right",1,3.657,"absent","half"
"455","tex",1,54,10,1013,53,647,"absent"," right",1,3.657,"absent","half"
"456","tex",1,54,11,1300,340,759,"absent"," right",1,3.657,"absent","half"
"457","tex",1,54,12,971,11,773,"absent"," right",1,3.657,"absent","half"
"458","tex",1,54,13,803,-157,780,"absent"," right",1,3.657,"absent","half"
"459","tex",1,54,14,735,-225,500,"absent"," right",1,3.657,"absent","half"
"460","tex",1,55,1,947,13,545," easy"," left",1,0.67,"present","half"
"461","tex",1,55,2,691,269,863," easy"," left",1,0.67,"present","half"
"462","tex",1,55,3,711,249,848," easy"," left",1,0.67,"present","half"
"463","tex",1,56,1,925,-35,553,"absent"," right",1,2.196,"absent","half"
"464","tex",1,56,2,799,-161,606,"absent"," right",1,2.196,"absent","half"
"465","tex",1,56,3,649,-311,560,"absent"," right",1,2.196,"absent","half"
"466","tex",1,56,4,1320,360,505,"absent"," right",1,2.196,"absent","half"
"467","tex",1,56,5,1455,495,507,"absent"," right",1,2.196,"absent","half"
"468","tex",1,56,6,670,-290,610,"absent"," right",1,2.196,"absent","half"
"469","tex",1,56,7,510,-450,563,"absent"," right",1,2.196,"absent","half"
"470","tex",1,56,8,749,-211,471,"absent"," right",1,2.196,"absent","half"
"471","tex",1,56,9,663,-297,469,"absent"," right",1,2.196,"absent","half"
"472","tex",1,56,10,646,-314,550,"absent"," right",1,2.196,"absent","half"
"473","tex",1,57,1,942,18,537,"absent"," left",1,3.391,"absent","half"
"474","tex",1,57,2,1007,-47,495,"absent"," left",1,3.391,"absent","half"
"475","tex",1,57,3,989,-29,681,"absent"," left",1,3.391,"absent","half"
"476","tex",1,57,4,975,-15,659,"absent"," left",1,3.391,"absent","half"
"477","tex",1,57,5,1360,-400,573,"absent"," left",1,3.391,"absent","half"
"478","tex",1,57,6,1127,-167,891,"absent"," left",1,3.391,"absent","half"
"479","tex",1,57,7,1233,-273,495,"absent"," left",1,3.391,"absent","half"
"480","tex",1,57,8,1200,-240,478,"absent"," left",1,3.391,"absent","half"
"481","tex",1,57,9,1229,-269,475,"absent"," left",1,3.391,"absent","half"
"482","tex",1,57,10,1339,-379,258,"absent"," left",1,3.391,"absent","half"
"483","tex",1,57,11,679,281,307,"absent"," left",1,3.391,"absent","half"
"484","tex",1,57,12,575,385,592,"absent"," left",1,3.391,"absent","half"
"485","tex",1,58,1,950,-10,537,"absent"," right",1,2.456,"absent","half"
"486","tex",1,58,2,874,-86,522,"absent"," right",1,2.456,"absent","half"
"487","tex",1,58,3,911,-49,460,"absent"," right",1,2.456,"absent","half"
"488","tex",1,58,4,938,-22,635,"absent"," right",1,2.456,"absent","half"
"489","tex",1,58,5,524,-436,375,"absent"," right",1,2.456,"absent","half"
"490","tex",1,58,6,615,-345,461,"absent"," right",1,2.456,"absent","half"
"491","tex",1,58,7,1139,179,591,"absent"," right",1,2.456,"absent","half"
"492","tex",1,58,8,975,15,701,"absent"," right",1,2.456,"absent","half"
"493","tex",1,58,9,630,-330,839,"absent"," right",1,2.456,"absent","half"
"494","tex",1,59,1,950,10,545," easy"," left",1,0.696,"present","half"
"495","tex",1,59,2,558,402,731," easy"," left",1,0.696,"present","half"
"496","tex",1,59,3,530,430,736," easy"," left",1,0.696,"present","half"
"497","tex",1,60,1,954,6,552,"absent"," left",1,1.998,"absent","half"
"498","tex",1,60,2,901,59,585,"absent"," left",1,1.998,"absent","half"
"499","tex",1,60,3,1033,-73,769,"absent"," left",1,1.998,"absent","half"
"500","tex",1,60,4,550,410,851,"absent"," left",1,1.998,"absent","half"
"501","tex",1,60,5,1136,-176,843,"absent"," left",1,1.998,"absent","half"
"502","tex",1,60,6,1065,-105,455,"absent"," left",1,1.998,"absent","half"
"503","tex",1,60,7,979,-19,487,"absent"," left",1,1.998,"absent","half"
"504","tex",1,61,1,946,14,531,"absent"," left",1,4.427,"absent","half"
"505","tex",1,61,2,924,36,529,"absent"," left",1,4.427,"absent","half"
"506","tex",1,61,3,1071,-111,714,"absent"," left",1,4.427,"absent","half"
"507","tex",1,61,4,1458,-498,879,"absent"," left",1,4.427,"absent","half"
"508","tex",1,61,5,992,-32,752,"absent"," left",1,4.427,"absent","half"
"509","tex",1,61,6,1323,-363,820,"absent"," left",1,4.427,"absent","half"
"510","tex",1,61,7,1014,-54,604,"absent"," left",1,4.427,"absent","half"
"511","tex",1,61,8,1124,-164,337,"absent"," left",1,4.427,"absent","half"
"512","tex",1,61,9,1018,-58,557,"absent"," left",1,4.427,"absent","half"
"513","tex",1,61,10,978,-18,545,"absent"," left",1,4.427,"absent","half"
"514","tex",1,61,11,999,-39,630,"absent"," left",1,4.427,"absent","half"
"515","tex",1,61,12,1045,-85,393,"absent"," left",1,4.427,"absent","half"
"516","tex",1,61,13,628,332,525,"absent"," left",1,4.427,"absent","half"
"517","tex",1,61,14,621,339,670,"absent"," left",1,4.427,"absent","half"
"518","tex",1,61,15,1020,-60,737,"absent"," left",1,4.427,"absent","half"
"519","tex",1,62,1,953,-7,548," easy"," right",1,0.608,"present","half"
"520","tex",1,62,2,922,-38,549," easy"," right",1,0.608,"present","half"
"521","tex",1,62,3,1355,395,416," easy"," right",1,0.608,"present","half"
"522","tex",1,62,4,1404,444,429," easy"," right",1,0.608,"present","half"
"523","tex",1,64,1,949,-11,546," easy"," right",1,0.631,"present","half"
"524","tex",1,64,2,961,1,534," easy"," right",1,0.631,"present","half"
"525","tex",1,64,3,1257,297,564," easy"," right",1,0.631,"present","half"
"526","tex",1,64,4,1306,346,576," easy"," right",1,0.631,"present","half"
"527","tex",1,65,1,948,12,555,"absent"," left",1,2.965,"absent","half"
"528","tex",1,65,2,1036,-76,583,"absent"," left",1,2.965,"absent","half"
"529","tex",1,65,3,1218,-258,654,"absent"," left",1,2.965,"absent","half"
"530","tex",1,65,4,652,308,608,"absent"," left",1,2.965,"absent","half"
"531","tex",1,65,5,782,178,731,"absent"," left",1,2.965,"absent","half"
"532","tex",1,65,6,502,458,444,"absent"," left",1,2.965,"absent","half"
"533","tex",1,65,7,1042,-82,283,"absent"," left",1,2.965,"absent","half"
"534","tex",1,65,8,1201,-241,634,"absent"," left",1,2.965,"absent","half"
"535","tex",1,65,9,1155,-195,738,"absent"," left",1,2.965,"absent","half"
"536","tex",1,65,10,1263,-303,482,"absent"," left",1,2.965,"absent","half"
"537","tex",1,65,11,1397,-437,860,"absent"," left",1,2.965,"absent","half"
"538","tex",1,65,12,699,261,855,"absent"," left",1,2.965,"absent","half"
"539","tex",1,66,1,943,-17,539," hard"," right",1,1.598,"present","half"
"540","tex",1,66,2,833,-127,606," hard"," right",1,1.598,"present","half"
"541","tex",1,66,3,893,-67,656," hard"," right",1,1.598,"present","half"
"542","tex",1,66,4,517,-443,539," hard"," right",1,1.598,"present","half"
"543","tex",1,66,5,529,-431,242," hard"," right",1,1.598,"present","half"
"544","tex",1,66,6,505,-455,225," hard"," right",1,1.598,"present","half"
"545","tex",1,66,7,518,-442,215," hard"," right",1,1.598,"present","half"
"546","tex",1,67,1,935,-25,529,"absent"," right",1,2.251,"absent","half"
"547","tex",1,67,2,791,-169,603,"absent"," right",1,2.251,"absent","half"
"548","tex",1,67,3,616,-344,406,"absent"," right",1,2.251,"absent","half"
"549","tex",1,67,4,665,-295,586,"absent"," right",1,2.251,"absent","half"
"550","tex",1,67,5,692,-268,309,"absent"," right",1,2.251,"absent","half"
"551","tex",1,67,6,1172,212,477,"absent"," right",1,2.251,"absent","half"
"552","tex",1,67,7,1259,299,772,"absent"," right",1,2.251,"absent","half"
"553","tex",1,67,8,541,-419,539,"absent"," right",1,2.251,"absent","half"
"554","tex",1,67,9,463,-497,518,"absent"," right",1,2.251,"absent","half"
"555","tex",1,68,1,926,-34,525," hard"," right",1,1.138,"present","half"
"556","tex",1,68,2,955,-5,504," hard"," right",1,1.138,"present","half"
"557","tex",1,68,3,891,-69,526," hard"," right",1,1.138,"present","half"
"558","tex",1,68,4,626,-334,490," hard"," right",1,1.138,"present","half"
"559","tex",1,68,5,735,-225,260," hard"," right",1,1.138,"present","half"
"560","tex",1,68,6,752,-208,264," hard"," right",1,1.138,"present","half"
"561","tex",1,69,1,936,24,543,"absent"," left",1,3.605,"absent","half"
"562","tex",1,69,2,796,164,471,"absent"," left",1,3.605,"absent","half"
"563","tex",1,69,3,1023,-63,733,"absent"," left",1,3.605,"absent","half"
"564","tex",1,69,4,1119,-159,629,"absent"," left",1,3.605,"absent","half"
"565","tex",1,69,5,947,13,516,"absent"," left",1,3.605,"absent","half"
"566","tex",1,69,6,1100,-140,471,"absent"," left",1,3.605,"absent","half"
"567","tex",1,69,7,1279,-319,303,"absent"," left",1,3.605,"absent","half"
"568","tex",1,69,8,1069,-109,483,"absent"," left",1,3.605,"absent","half"
"569","tex",1,69,9,1144,-184,447,"absent"," left",1,3.605,"absent","half"
"570","tex",1,69,10,1067,-107,506,"absent"," left",1,3.605,"absent","half"
"571","tex",1,70,1,948,-12,550," easy"," right",1,0.61,"present","half"
"572","tex",1,70,2,915,-45,528," easy"," right",1,0.61,"present","half"
"573","tex",1,70,3,932,-28,521," easy"," right",1,0.61,"present","half"
"574","tex",1,70,4,1343,383,689," easy"," right",1,0.61,"present","half"
"575","tex",1,70,5,1369,409,697," easy"," right",1,0.61,"present","half"
"576","tex",1,71,1,946,-14,543,"absent"," right",1,1.759,"absent","half"
"577","tex",1,71,2,823,-137,593,"absent"," right",1,1.759,"absent","half"
"578","tex",1,71,3,545,-415,712,"absent"," right",1,1.759,"absent","half"
"579","tex",1,71,4,1137,177,707,"absent"," right",1,1.759,"absent","half"
"580","tex",1,71,5,760,-200,661,"absent"," right",1,1.759,"absent","half"
"581","tex",1,71,6,724,-236,549,"absent"," right",1,1.759,"absent","half"
"582","tex",1,72,1,939,21,556,"absent"," left",1,1.583,"absent","half"
"583","tex",1,72,2,1030,-70,576,"absent"," left",1,1.583,"absent","half"
"584","tex",1,72,3,1013,-53,414,"absent"," left",1,1.583,"absent","half"
"585","tex",1,72,4,1171,-211,624,"absent"," left",1,1.583,"absent","half"
"586","tex",1,72,5,1096,-136,631,"absent"," left",1,1.583,"absent","half"
"587","tex",1,73,1,941,-19,547," easy"," right",1,0.591,"present","half"
"588","tex",1,73,2,1017,57,786," easy"," right",1,0.591,"present","half"
"589","tex",1,73,3,1020,60,841," easy"," right",1,0.591,"present","half"
"590","tex",1,74,1,938,22,543,"absent"," left",1,1.849,"absent","half"
"591","tex",1,74,2,922,38,674,"absent"," left",1,1.849,"absent","half"
"592","tex",1,74,3,995,-35,582,"absent"," left",1,1.849,"absent","half"
"593","tex",1,74,4,864,96,525,"absent"," left",1,1.849,"absent","half"
"594","tex",1,74,5,1022,-62,762,"absent"," left",1,1.849,"absent","half"
"595","tex",1,74,6,1092,-132,441,"absent"," left",1,1.849,"absent","half"
"596","tex",1,74,7,532,428,318,"absent"," left",1,1.849,"absent","half"
"597","tex",1,74,8,1107,-147,302,"absent"," left",1,1.849,"absent","half"
"598","tex",1,75,1,928,32,519," hard"," left",1,0.676,"present","half"
"599","tex",1,75,2,946,14,527," hard"," left",1,0.676,"present","half"
"600","tex",1,75,3,1078,-118,372," hard"," left",1,0.676,"present","half"
"601","tex",1,75,4,1077,-117,355," hard"," left",1,0.676,"present","half"
"602","tex",1,76,1,957,3,528,"absent"," left",1,1.911,"absent","half"
"603","tex",1,76,2,1002,-42,392,"absent"," left",1,1.911,"absent","half"
"604","tex",1,76,3,688,272,512,"absent"," left",1,1.911,"absent","half"
"605","tex",1,76,4,985,-25,584,"absent"," left",1,1.911,"absent","half"
"606","tex",1,76,5,729,231,620,"absent"," left",1,1.911,"absent","half"
